Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,1030,619,27022,5.8,12.7,.455,0.0,0.2,.238,5.7,12.5,.458,3.4,4.3,.790,3.3,5.5,8.8,1.3,0.8,1.2,1.7,4.0,14.9
4 seasons,,MIN,NBA,,247,135,6432,5.4,11.5,.467,0.0,0.1,.333,5.4,11.4,.468,3.4,4.4,.779,3.4,5.4,8.7,1.5,0.7,1.5,1.8,4.9,14.2
3 seasons,,GSW,NBA,,211,211,7552,6.7,14.9,.449,0.1,0.4,.272,6.6,14.5,.454,3.7,4.7,.788,3.3,4.9,8.3,1.3,1.0,1.2,2.1,3.0,17.1
3 seasons,,MIL,NBA,,194,154,5406,5.2,10.9,.474,0.0,0.1,.125,5.2,10.8,.476,3.1,3.9,.807,3.3,6.1,9.4,1.2,0.8,1.0,1.3,3.7,13.5
2 seasons,,PHI,NBA,,84,17,2054,5.5,12.3,.446,0.0,0.1,.000,5.5,12.2,.450,3.2,3.9,.824,2.9,5.7,8.6,1.3,0.9,0.6,2.0,3.8,14.1
1 season,,DET,NBA,,69,59,1941,5.7,14.2,.403,0.0,0.1,.000,5.7,14.1,.405,4.3,5.3,.805,3.0,6.1,9.1,1.5,0.9,0.9,1.6,4.8,15.7
1 season,,ATL,NBA,,64,1,592,4.7,11.7,.399,0.1,0.4,.143,4.6,11.3,.409,2.4,2.9,.813,4.0,5.5,9.5,1.3,0.4,1.2,1.3,5.8,11.8
1 season,,CHI,NBA,,50,35,1146,7.1,15.2,.466,0.0,0.0,.000,7.1,15.1,.467,3.4,4.2,.807,3.4,4.9,8.3,1.5,0.8,1.0,1.5,3.5,17.6
2 seasons,,CLE,NBA,,48,1,991,5.2,10.4,.505,0.0,0.2,.200,5.2,10.2,.511,2.4,3.5,.680,3.3,5.3,8.6,1.3,0.6,1.1,1.2,4.5,12.9
1 season,,OKC,NBA,,36,3,691,5.2,11.4,.454,0.1,0.2,.500,5.1,11.1,.453,2.0,2.8,.704,2.8,5.7,8.5,1.3,0.5,1.4,0.8,3.8,12.4
1 season,,LAL,NBA,,12,0,44,1.6,9.8,.167,0.0,0.0,,1.6,9.8,.167,1.6,1.6,1.000,1.6,13.1,14.7,2.5,0.0,3.3,2.5,8.2,4.9
1 season,,DEN,NBA,,11,0,148,5.6,11.7,.479,0.0,0.2,.000,5.6,11.4,.489,2.4,2.9,.833,3.2,6.6,9.7,0.7,1.5,1.7,3.2,5.6,13.6
1 season,,NJN,NBA,,4,3,25,1.4,5.8,.250,0.0,0.0,,1.4,5.8,.250,0.0,0.0,,1.4,2.9,4.3,1.4,0.0,0.0,2.9,4.3,2.9
