Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2001-02,26,MIN,NBA,C,3,43,,,36%,43%,21%,-38.8,-40.6,0,0,1,2,,1,0,0,3,0,1
2002-03,27,MIN,NBA,SF,5,40,,,58%,38%,4%,-20.0,-15.4,1,1,1,6,,1,0,0,2,0,0
2003-04,28,MIL,NBA,PF,5,175,,,,40%,60%,-13.6,2.9,2,4,0,13,,0,0,5,6,1,6
2005-06,30,MIL,NBA,PF,5,106,,,,87%,13%,-18.1,-11.3,1,0,0,7,,0,0,7,4,1,1
2007-08,32,CLE,NBA,PF,13,263,,,,81%,19%,1.8,-1.5,2,2,2,16,,1,0,16,10,2,3
2008-09,33,CLE,NBA,C,13,218,,,,26%,74%,14.6,6.1,2,2,3,12,,0,0,8,13,1,2
2009-10,34,ATL,NBA,PF,5,24,,,,100%,,-13.5,-5.4,0,1,0,1,,0,0,0,0,0,1
2010-11,35,LAL,NBA,PF,5,11,,,,49%,51%,-12.2,-11.4,0,0,0,0,0,0,0,0,0,0,0
