Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,25,DET,NBA,PF,69,1941,,,,80%,20%,-0.7,+2.1,23,30,35,133,,16,,177,123,21,47
2001-02,26,MIN,NBA,C,72,1922,,,58%,17%,24%,+9.4,+10.9,32,23,31,126,,19,,183,86,17,45
2002-03,27,MIN,NBA,SF,54,1117,,,55%,42%,2%,+3.8,+2.1,17,17,9,95,,7,,84,51,8,37
2003-04,28,MIL,NBA,PF,76,2254,,,3%,88%,9%,+1.4,+0.1,33,31,18,140,,12,,173,93,17,68
2004-05,29,MIL,NBA,PF,74,2265,,,,88%,12%,-2.0,+3.0,30,33,16,124,,9,,147,99,25,46
2005-06,30,MIL,NBA,PF,44,887,,,,88%,12%,-1.0,+0.3,10,15,15,71,,12,,71,50,11,21
2006-07,31,TOT,NBA,PF,65,1503,,,1%,69%,30%,+0.2,+0.9,24,18,34,0,,0,,107,0,21,21
2006-07,31,DEN,NBA,PF,11,148,,,,22%,78%,-10.1,-12.4,6,2,5,17,,1,,7,6,2,3
2006-07,31,PHI,NBA,PF,54,1355,,,1%,75%,25%,+1.4,+7.0,18,16,29,70,,10,,100,59,19,18
2007-08,32,TOT,NBA,PF,77,1726,,,,74%,26%,-0.6,+1.3,24,24,23,0,,0,,153,0,14,40
2007-08,32,CHI,NBA,PF,50,1146,,,,74%,26%,-3.8,-0.9,17,17,15,65,,9,,108,56,9,29
2007-08,32,CLE,NBA,PF,27,580,,,,75%,25%,+5.7,+6.8,7,7,8,47,,5,,45,26,5,11
2008-09,33,TOT,NBA,C,57,1102,,,,37%,63%,-2.0,-4.0,14,7,4,0,,0,,92,0,7,25
2008-09,33,OKC,NBA,C,36,691,,,,42%,58%,-4.9,+2.2,7,5,3,43,,0,,51,24,4,10
2008-09,33,CLE,NBA,C,21,411,,,,27%,73%,+3.5,-7.6,7,2,1,27,,1,,41,12,3,15
2009-10,34,ATL,NBA,PF,64,592,,,1%,95%,4%,-0.3,-6.3,12,6,4,63,,3,,47,22,2,11
2010-11,35,TOT,NBA,PF,16,69,,,,91%,9%,-3.8,-3.7,0,1,4,0,,0,,8,0,0,1
2010-11,35,NJN,NBA,PF,4,25,,,,95%,5%,-12.5,-5.4,0,0,2,2,,0,,2,0,0,0
2010-11,35,LAL,NBA,PF,12,44,,,,88%,12%,+0.9,-6.0,0,1,2,9,,0,,6,1,0,1
