Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,23,MIN,NBA,C,4,4,120,11,37,.297,0,0,,11,37,.297,.297,8,11,.727,10,16,26,5,2,8,5,15,30
1999-00,24,MIN,NBA,C,4,0,79,8,17,.471,0,1,.000,8,16,.500,.471,2,2,1.000,7,5,12,1,3,1,4,15,18
2001-02,26,MIN,NBA,C,3,1,43,3,7,.429,0,0,,3,7,.429,.429,7,8,.875,4,7,11,0,0,1,1,8,13
2002-03,27,MIN,NBA,SF,5,1,40,4,6,.667,0,0,,4,6,.667,.667,6,6,1.000,0,6,6,0,1,1,3,14,14
2003-04,28,MIL,NBA,PF,5,5,175,27,55,.491,0,1,.000,27,54,.500,.491,12,13,.923,23,27,50,2,4,10,6,15,66
2005-06,30,MIL,NBA,PF,5,0,106,16,33,.485,0,0,,16,33,.485,.485,6,9,.667,6,21,27,3,2,2,1,16,38
2007-08,32,CLE,NBA,PF,13,0,263,36,74,.486,0,1,.000,36,73,.493,.486,14,22,.636,20,40,60,6,5,7,6,41,86
2008-09,33,CLE,NBA,C,13,0,218,23,50,.460,3,5,.600,20,45,.444,.490,23,29,.793,10,38,48,3,6,7,7,25,72
2009-10,34,ATL,NBA,PF,5,0,24,0,3,.000,0,0,,0,3,.000,.000,0,0,,1,1,2,0,0,1,1,1,0
2010-11,35,LAL,NBA,PF,5,0,11,0,2,.000,0,0,,0,2,.000,.000,0,0,,1,0,1,0,0,0,0,1,0
