Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,62,11,17.4,2.1,4.6,.451,0.0,0.1,.375,2.0,4.5,.453,.456,1.3,1.6,.780,1.3,2.6,3.9,0.3,0.4,0.6,0.5,2.4,5.4
2 seasons,,CLE,NBA,,26,0,18.5,2.3,4.8,.476,0.1,0.2,.500,2.2,4.5,.475,.488,1.4,2.0,.725,1.2,3.0,4.2,0.3,0.4,0.5,0.5,2.5,6.1
4 seasons,,MIN,NBA,,16,6,17.6,1.6,4.2,.388,0.0,0.1,.000,1.6,4.1,.394,.388,1.4,1.7,.852,1.3,2.1,3.4,0.4,0.4,0.7,0.8,3.3,4.7
2 seasons,,MIL,NBA,,10,5,28.1,4.3,8.8,.489,0.0,0.1,.000,4.3,8.7,.494,.489,1.8,2.2,.818,2.9,4.8,7.7,0.5,0.6,1.2,0.7,3.1,10.4
1 season,,ATL,NBA,,5,0,4.8,0.0,0.6,.000,0.0,0.0,,0.0,0.6,.000,.000,0.0,0.0,,0.2,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0
1 season,,LAL,NBA,,5,0,2.2,0.0,0.4,.000,0.0,0.0,,0.0,0.4,.000,.000,0.0,0.0,,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0
