Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2013-14,24,MIN,NBA,SF,53,655,9.6,.492,.503,.090,5.7,16.6,11.0,5.0,1.2,0.2,5.2,12.6,,0.6,0.6,1.1,.084,,-1.4,-0.7,-2.1,0.0
2014-15,25,MIN,NBA,SF,45,742,9.7,.536,.297,.169,4.6,16.4,10.3,5.6,1.1,1.0,8.9,12.1,,0.7,0.1,0.8,.050,,-1.8,-1.6,-3.5,-0.3
