Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,16,93,16.4,.517,.325,.200,8.7,14.7,11.7,5.4,1.6,0.8,6.4,22.7,,0.1,0.1,0.2,.102,,-0.8,-3.5,-4.3,-0.1
1 season,,PHO,NBA,,10,43,22.0,.541,.440,.080,10.6,17.7,14.2,3.9,3.5,1.6,7.2,29.1,,0.1,0.1,0.1,.146,,1.5,-2.5,-1.1,0.0
1 season,,ATL,NBA,,6,50,11.6,.482,.133,.400,7.1,12.2,9.6,6.8,0.0,0.0,5.4,17.1,,0.1,0.0,0.1,.064,,-2.7,-4.3,-7.0,-0.1
