Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,22,MIA,NBA,PG,82,2626,.420,16.1,.530,.254,.101,.044,.131,.470,.467,.482,.448,.414,.471,.367,.201,.020,10,.895,.151,.362,8,0
2009-10,23,MIA,NBA,PG,73,1807,.401,17.4,.480,.200,.090,.070,.119,.520,.491,.560,.537,.438,.370,.318,.196,.009,4,.760,.165,.410,5,0
2010-11,24,MIA,NBA,PG,70,1579,.399,18.9,.405,.111,.108,.054,.131,.595,.459,.581,.500,.238,.412,.359,.444,.000,0,.892,.338,.372,2,0
2011-12,25,MIA,NBA,PG,64,1825,.448,16.9,.478,.187,.118,.074,.098,.522,.513,.581,.458,.595,.388,.388,.262,.002,1,.891,.285,.419,1,0
2012-13,26,MIA,NBA,PG,77,2068,.429,17.3,.431,.195,.121,.057,.059,.569,.456,.592,.328,.467,.258,.409,.375,.000,0,.829,.269,.481,3,0
2013-14,27,MIA,NBA,PG,73,2178,.454,12.7,.596,.350,.182,.027,.038,.404,.500,.602,.382,.067,.429,.385,.216,.007,4,.897,.336,.513,1,0
2014-15,28,MIA,NBA,PG,80,2368,.403,13.6,.626,.305,.166,.065,.089,.374,.467,.530,.418,.419,.373,.294,.361,.006,4,.932,.375,.366,7,1
2015-16,29,TOT,NBA,PG,61,1373,.410,12.3,.664,.320,.203,.056,.086,.336,.461,.528,.411,.360,.395,.309,.213,.002,0,.739,.255,.263,4,0
2015-16,29,MIA,NBA,PG,6,120,.313,13.3,.656,.313,.188,.031,.125,.344,.429,.500,.167,1.000,.500,.091,.222,.000,0,1.000,.636,.143,1,0
2015-16,29,MEM,NBA,PG,55,1253,.417,12.2,.665,.320,.204,.058,.083,.335,.464,.530,.429,.333,.382,.326,.213,.002,0,.733,.225,.290,3,0
