Player,Sim,1,2,3,4
Austin Rivers,,1.9,1.5,0.6,-1.1
Hot Rod Hundley,70.3,1.9,1.9,1.3,-1.2
David Wingate,67.1,1.9,1.4,0.2,-0.5
Rashad McCants,64.0,1.7,1.6,0.6,-0.3
Kenny Higgs,59.5,2.2,1.5,1.0,
Donnie Butcher,59.4,1.9,1.2,1.1,-0.3
Scott Skiles,57.9,2.0,1.3,0.3,-0.2
Daequan Cook,57.6,2.2,1.6,0.1,-0.4
Will Bynum,56.7,1.9,1.5,1.3,-0.1
Tony Smith,56.5,1.7,1.5,0.5,0.1
Kirk Snyder,56.3,2.2,1.4,1.1,-0.2
