Season,Team,Lg,Salary
2012-13,New Orleans Hornets,NBA,"$2,238,360"
2013-14,New Orleans Pelicans,NBA,"$2,339,040"
2014-15,Los Angeles Clippers,NBA,"$2,439,840"
2015-16,Los Angeles Clippers,NBA,"$3,100,000"
