Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,321,62,7106,7.1,17.0,.415,1.7,5.0,.345,5.4,12.1,.444,3.0,4.7,.650,0.8,3.7,4.5,4.9,1.5,0.4,2.5,4.8,18.9,,100,111
3 seasons,,"NOH,NOP",NBA,,165,33,3529,6.4,16.3,.390,1.2,3.5,.332,5.2,12.8,.405,3.3,5.3,.631,0.8,3.8,4.6,5.6,1.3,0.4,2.7,4.8,17.2,,96,113
3 seasons,,LAC,NBA,,156,29,3577,7.7,17.7,.437,2.2,6.3,.353,5.5,11.4,.484,2.7,4.1,.674,0.7,3.6,4.4,4.2,1.6,0.3,2.3,4.7,20.5,,103,109
