Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,140,4460,.425,14.7,.681,.175,.135,.239,.131,.319,.463,.615,.414,.425,.378,.344,.621,.051,68,.966,.213,.333,1,0
6 seasons,,DET,NBA,,103,3537,.427,14.7,.688,.186,.111,.253,.138,.312,.468,.612,.396,.437,.390,.336,.612,.052,55,.962,.205,.300,1,0
1 season,,BOS,NBA,,24,410,.416,16.7,.560,.112,.168,.152,.128,.440,.471,.643,.476,.263,.563,.345,.758,.040,5,1.000,.200,.545,0,0
3 seasons,,POR,NBA,,13,513,.419,13.3,.710,.147,.253,.212,.097,.290,.429,.625,.436,.413,.143,.397,.606,.051,8,.960,.270,.353,0,0
