Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,25,POR,NBA,PF,1,0,21:00,3,6,.500,0,0,,3,4,.750,2,4,0,1,1,0,0,9
2000-01,26,POR,NBA,PF,1,0,21:00,1,7,.143,0,1,.000,0,0,,1,4,2,1,0,2,0,2
2005-06,31,DET,NBA,PF,1,0,17:19,1,6,.167,0,4,.000,0,0,,0,2,0,1,0,0,1,2
2007-08,33,DET,NBA,C,1,0,17:37,1,5,.200,1,5,.200,0,0,,2,5,0,1,2,1,2,3
