Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1995-96,21,WSB,NBA,PF,65,1788,11.8,.530,.145,.212,6.2,13.6,10.0,7.3,1.2,2.2,14.3,18.0,,0.6,1.8,2.3,.063,,-1.6,0.4,-1.2,0.4
1996-97,22,POR,NBA,PF,62,1892,18.4,.588,.048,.389,7.9,18.1,13.1,7.1,1.3,2.4,12.5,21.7,,3.5,2.9,6.4,.163,,0.3,0.7,1.0,1.5
1997-98,23,POR,NBA,PF,77,2896,14.9,.564,.045,.318,5.5,13.4,9.6,11.9,1.4,2.2,14.3,18.2,,3.8,3.8,7.6,.125,,0.2,1.9,2.1,3.0
1998-99,24,POR,NBA,PF,49,1414,16.7,.566,.065,.376,4.8,14.5,9.8,7.8,1.8,2.9,12.6,20.5,,2.6,2.4,5.0,.169,,0.2,1.8,1.9,1.4
1999-00,25,POR,NBA,PF,81,2845,18.1,.556,.048,.317,5.6,17.2,11.7,8.7,1.6,2.8,11.6,21.9,,4.6,4.7,9.3,.156,,0.4,1.7,2.1,2.9
2000-01,26,POR,NBA,PF,77,2940,20.9,.560,.138,.272,6.2,17.9,12.2,12.9,1.6,3.4,10.7,23.4,,6.8,4.2,11.0,.180,,2.5,1.6,4.1,4.5
2001-02,27,POR,NBA,PF,79,2963,19.3,.540,.246,.213,5.3,20.4,12.8,9.3,1.8,2.6,8.5,23.7,,5.6,4.1,9.7,.158,,1.8,0.8,2.6,3.4
2002-03,28,POR,NBA,PF,74,2684,18.5,.552,.281,.249,5.1,19.6,12.3,10.2,1.4,2.2,10.3,23.3,,5.1,3.4,8.5,.151,,2.1,0.4,2.4,3.0
2003-04,29,TOT,NBA,PF,68,2390,17.8,.510,.255,.218,5.1,17.4,11.3,12.1,1.4,3.8,10.0,23.4,,3.1,3.1,6.2,.125,,0.9,1.0,1.9,2.3
2003-04,29,POR,NBA,PF,45,1675,17.5,.520,.259,.232,4.9,16.1,10.6,12.4,1.2,3.2,10.6,23.3,,2.5,1.4,3.9,.111,,1.3,0.1,1.4,1.4
2003-04,29,ATL,NBA,PF,1,42,13.7,.395,.250,.125,2.7,13.3,8.1,9.2,1.3,8.8,10.6,30.7,,-0.1,0.0,-0.1,-0.068,,-6.3,-0.3,-6.7,0.0
2003-04,29,DET,NBA,PF,22,673,18.8,.495,.246,.192,5.6,20.8,13.3,11.5,1.9,5.1,8.7,23.2,,0.7,1.7,2.4,.171,,0.3,3.3,3.6,0.9
2004-05,30,DET,NBA,PF,79,2687,16.4,.499,.222,.184,7.7,20.3,14.0,9.8,1.3,3.2,10.0,22.3,,2.0,5.1,7.1,.127,,-0.4,1.9,1.4,2.3
2005-06,31,DET,NBA,PF,80,2780,17.6,.527,.407,.172,3.8,19.8,11.7,11.2,1.6,3.4,6.9,21.1,,4.0,4.9,8.9,.154,,1.5,2.0,3.5,3.9
2006-07,32,DET,NBA,C,75,2419,15.7,.513,.351,.163,4.4,22.2,13.3,8.9,1.7,3.8,9.4,19.6,,1.8,4.4,6.2,.123,,-0.2,2.5,2.3,2.6
2007-08,33,DET,NBA,C,77,2346,17.2,.523,.362,.172,4.3,21.8,13.0,9.7,2.1,4.3,8.4,20.5,,2.5,5.1,7.6,.155,,0.6,3.4,4.0,3.6
2008-09,34,DET,NBA,C,66,2123,14.9,.520,.443,.140,3.1,24.6,13.7,7.1,1.6,3.1,7.2,18.5,,1.6,3.4,5.1,.114,,-0.3,1.7,1.4,1.8
2009-10,35,BOS,NBA,C,79,1780,13.1,.504,.446,.192,3.0,19.0,11.2,7.3,2.4,3.1,8.2,20.2,,0.2,3.4,3.6,.096,,-1.4,1.7,0.3,1.0
2012-13,38,NYK,NBA,C,21,296,16.7,.484,.486,.141,4.2,29.4,16.4,3.5,2.3,4.4,6.2,25.4,,0.1,0.6,0.6,.101,,-2.3,-0.8,-3.2,-0.1
