Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,26,POR,NBA,PF,77,2940,,,3%,92%,5%,+6.4,+7.1,84,41,33,114,,14,,463,131,25,36
2001-02,27,POR,NBA,PF,79,2963,,,,93%,7%,+6.6,+11.9,63,49,19,124,,12,,326,123,35,40
2002-03,28,POR,NBA,PF,74,2684,,,1%,95%,4%,+5.4,+7.7,74,44,22,120,,11,,328,125,29,33
2003-04,29,TOT,NBA,PF,68,2390,,,29%,59%,11%,+4.0,+5.0,68,32,19,0,,0,,341,0,29,36
2003-04,29,POR,NBA,PF,45,1675,,,42%,56%,2%,-1.5,+0.1,48,25,14,66,,8,,245,68,17,14
2003-04,29,ATL,NBA,PF,1,42,,,,54%,46%,+0.1,+4.9,3,0,0,0,,0,,6,2,1,1
2003-04,29,DET,NBA,PF,22,673,,,,67%,33%,+18.0,+13.8,17,7,5,37,,3,,90,21,11,21
2004-05,30,DET,NBA,PF,79,2687,,,,65%,35%,+7.5,+8.8,75,32,20,144,,14,,307,87,24,43
2005-06,31,DET,NBA,PF,80,2780,,,,74%,26%,+12.4,+14.4,55,20,10,152,,4,,403,75,16,19
2006-07,32,DET,NBA,C,75,2419,,,,9%,91%,+4.2,-1.2,46,25,23,138,,10,,281,65,17,28
2007-08,33,DET,NBA,C,77,2346,,,,2%,98%,+10.5,+4.6,41,19,26,139,,16,,299,73,14,21
2008-09,34,DET,NBA,C,66,2123,,,,13%,87%,+1.6,+4.4,25,18,16,132,,11,,193,42,6,12
2009-10,35,BOS,NBA,C,79,1780,,,,45%,55%,+1.3,-5.0,29,18,16,140,,14,,178,49,13,21
2012-13,38,NYK,NBA,C,21,296,,,,23%,77%,+2.6,-2.0,2,5,3,33,,2,0,14,5,0,6
