Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1996-97,22,POR,NBA,PF,4,148,19.6,.610,.089,.357,6.5,14.2,10.2,8.8,0.8,1.1,8.5,22.9,,0.4,0.0,0.4,.136,,1.2,0.9,2.1,0.2
1997-98,23,POR,NBA,PF,4,157,12.4,.537,.106,.340,5.1,9.8,7.3,11.6,0.7,1.1,8.5,16.7,,0.2,-0.1,0.2,.054,,-1.3,1.6,0.3,0.1
1998-99,24,POR,NBA,PF,13,468,18.3,.563,.062,.397,4.6,12.0,8.4,9.5,2.4,1.9,8.5,19.9,,1.0,0.5,1.5,.155,,1.7,2.8,4.5,0.8
1999-00,25,POR,NBA,PF,16,605,19.4,.554,.058,.333,6.5,15.1,10.8,9.4,1.4,2.7,8.2,22.7,,1.4,0.8,2.2,.172,,2.0,2.5,4.5,1.0
2000-01,26,POR,NBA,PF,3,128,11.7,.437,.216,.275,4.3,16.7,10.4,10.6,0.4,1.7,6.5,22.3,,-0.1,0.0,-0.1,-0.028,,-5.3,1.5,-3.8,-0.1
2001-02,27,POR,NBA,PF,3,125,21.1,.500,.246,.232,8.6,25.1,16.5,9.3,0.8,1.4,2.6,27.5,,0.3,0.1,0.4,.156,,2.3,0.9,3.2,0.2
2002-03,28,POR,NBA,PF,7,260,17.6,.558,.361,.289,4.5,11.7,8.1,11.7,0.8,1.5,5.2,20.1,,0.8,-0.1,0.7,.133,,2.1,1.6,3.7,0.4
2003-04,29,DET,NBA,PF,23,803,15.3,.479,.245,.210,6.7,18.8,12.8,9.3,0.9,4.7,12.1,21.0,,0.6,1.6,2.3,.135,,0.8,2.1,2.8,1.0
2004-05,30,DET,NBA,PF,25,826,15.6,.511,.277,.174,5.5,19.6,12.4,7.1,1.8,4.5,10.2,21.5,,0.3,2.0,2.3,.136,,0.6,2.7,3.2,1.1
2005-06,31,DET,NBA,PF,18,628,13.1,.512,.354,.247,3.2,19.6,11.1,9.9,0.9,1.9,9.2,21.1,,0.2,1.0,1.2,.093,,-0.1,1.0,0.8,0.5
2006-07,32,DET,NBA,C,16,573,17.3,.536,.365,.193,3.9,21.8,12.8,9.4,1.9,3.9,8.2,19.6,,0.9,1.2,2.0,.168,,1.4,3.3,4.7,1.0
2007-08,33,DET,NBA,C,17,585,14.4,.511,.369,.192,4.1,19.6,11.7,8.6,1.8,4.6,11.6,20.9,,0.1,1.0,1.1,.091,,-0.6,3.4,2.8,0.7
2008-09,34,DET,NBA,C,4,122,6.1,.433,.267,.000,2.1,25.5,13.4,4.3,0.9,0.7,9.1,13.7,,-0.1,0.1,-0.1,-0.020,,-7.0,4.4,-2.6,0.0
2009-10,35,BOS,NBA,C,24,410,10.4,.534,.440,.232,1.5,19.1,10.6,3.8,1.3,3.0,6.1,17.1,,0.2,0.8,1.1,.123,,-1.1,1.1,0.0,0.2
