Player,Sim,1,2,3,4
Anthony Davis,,14.0,10.4,7.2,6.1
Kenny Sears,94.6,13.3,10.0,8.0,6.2
Rick Barry,91.7,14.4,10.4,8.5,7.8
Paul Pierce,91.2,12.9,10.4,8.2,4.9
Jerry Lucas,90.1,12.7,9.9,8.1,7.3
Elton Brand,90.0,13.6,7.6,7.5,6.1
Roger Brown,87.3,13.3,10.9,10.0,7.3
Andrei Kirilenko,87.3,11.6,9.2,7.3,5.5
Adrian Dantley,86.9,12.2,10.5,9.8,5.7
Al Horford,86.8,10.9,10.1,6.8,5.5
Grant Hill,86.4,14.6,11.7,10.2,5.4
