Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,55,7,20.4,2.7,7.2,.374,0.6,1.8,.317,2.1,5.4,.393,.414,1.3,2.2,.605,1.3,3.0,4.2,0.7,0.8,0.4,1.1,2.9,7.3
3 seasons,,IND,NBA,,25,2,22.8,2.8,7.4,.371,0.1,0.4,.182,2.7,7.0,.383,.376,1.4,2.5,.556,1.7,3.4,5.1,0.8,1.2,0.5,1.6,3.4,7.0
2 seasons,,DEN,NBA,,12,0,19.4,2.8,8.1,.351,1.3,3.8,.333,1.6,4.3,.365,.428,1.1,1.6,.684,0.7,2.4,3.1,0.9,0.5,0.1,0.6,1.7,8.0
1 season,,GSW,NBA,,11,5,23.8,3.5,8.9,.398,1.4,3.5,.395,2.2,5.5,.400,.474,1.7,2.7,.633,1.5,3.1,4.6,0.5,0.5,0.6,0.9,3.6,10.2
1 season,,WAS,NBA,,7,0,8.4,0.9,2.1,.400,0.0,1.0,.000,0.9,1.1,.750,.400,0.7,1.0,.714,0.1,2.1,2.3,0.0,0.4,0.0,0.6,2.0,2.4
