Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,20,IND,NBA,PF,78,1892,1%,9%,65%,24%,1%,+0.1,+0.3,53,31,64,74,,39,,287,65,11,52
2001-02,21,IND,NBA,PF,44,1313,,11%,46%,39%,4%,-1.6,-2.4,17,20,41,59,,25,,123,64,15,26
2002-03,22,IND,NBA,SF,82,2467,,5%,57%,38%,,+2.9,-1.8,42,51,70,97,,40,,286,118,25,84
2003-04,23,IND,NBA,PF,79,2441,,,43%,55%,2%,+2.3,-11.4,50,50,63,95,,30,,307,104,30,90
2004-05,24,ATL,NBA,SF,66,2550,,,35%,54%,11%,-10.9,-0.7,69,63,72,78,,39,,463,158,35,74
2005-06,25,ATL,NBA,PF,76,2782,,,20%,73%,7%,-6.6,-4.0,82,41,72,129,,40,,531,150,33,71
2006-07,26,TOT,NBA,PF,78,2563,,,12%,65%,24%,-1.5,+0.4,54,36,79,0,,0,,345,0,22,71
2006-07,26,IND,NBA,PF,36,1208,,,25%,63%,12%,-3.4,-0.5,30,15,46,54,,22,,124,42,9,31
2006-07,26,GSW,NBA,PF,42,1355,,,,66%,34%,+0.1,+0.9,24,21,33,84,,12,,221,57,13,40
2007-08,27,GSW,NBA,C,81,2190,,,,50%,50%,+2.5,+1.2,26,27,37,132,,17,,306,80,17,40
2008-09,28,TOT,NBA,PF,73,2546,,1%,24%,72%,3%,-1.4,+2.9,54,50,57,0,,0,,244,0,27,78
2008-09,28,GSW,NBA,PF,5,166,,,19%,78%,3%,-6.1,-2.2,0,2,5,6,,2,,23,4,0,6
2008-09,28,NYK,NBA,PF,68,2380,,1%,25%,72%,3%,-1.1,+4.2,54,48,52,87,,26,,221,127,27,72
2009-10,29,NYK,NBA,PF,72,2195,,10%,27%,60%,4%,-4.8,-2.1,43,40,49,104,,25,,251,145,34,51
2010-11,30,DEN,NBA,PF,73,1665,,,4%,86%,10%,+4.3,-1.4,34,33,39,93,,23,,235,51,13,45
2011-12,31,DEN,NBA,PF,64,1761,,,12%,75%,13%,+5.0,+3.8,42,31,39,68,,27,,211,74,16,61
2012-13,32,ORL,NBA,C,10,119,,,,22%,78%,-17.2,-9.7,4,1,2,7,,1,1,23,2,0,1
2013-14,33,WAS,NBA,PF,34,511,,,,94%,6%,+3.8,+3.0,10,7,17,28,6,8,0,64,19,5,10
