Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1998-99,18,IND,NBA,PF,21,160,6.4,.359,.089,.268,15.1,13.8,14.5,5.2,1.4,0.9,14.9,22.0,,-0.3,0.1,-0.2,-0.049,,-4.3,-2.0,-6.3,-0.2
1999-00,19,IND,NBA,PF,50,854,10.8,.524,.129,.420,6.4,14.2,10.4,7.1,1.5,0.7,17.2,20.1,,0.1,0.9,1.0,.057,,-2.3,-0.3,-2.6,-0.1
2000-01,20,IND,NBA,PF,78,1892,10.2,.479,.013,.289,7.4,15.2,11.4,11.8,1.8,0.7,19.5,18.8,,-1.0,2.2,1.2,.031,,-3.2,0.7,-2.5,-0.2
2001-02,21,IND,NBA,PF,44,1313,14.3,.526,.006,.298,8.5,15.1,11.9,7.3,1.6,1.1,12.5,21.6,,1.2,1.4,2.6,.094,,-1.0,-0.2,-1.2,0.3
2002-03,22,IND,NBA,SF,82,2467,12.4,.493,.051,.306,7.4,15.7,11.6,8.8,1.5,1.0,13.8,21.6,,0.7,3.2,3.9,.075,,-2.0,0.2,-1.8,0.1
2003-04,23,IND,NBA,PF,79,2441,14.9,.514,.085,.277,7.8,16.9,12.3,10.3,1.8,0.7,13.8,22.9,,1.8,4.1,5.9,.116,,-0.6,1.0,0.4,1.5
2004-05,24,ATL,NBA,SF,66,2550,14.4,.508,.075,.356,6.3,15.2,10.5,14.5,1.8,0.5,15.2,23.6,,0.6,1.0,1.6,.030,,-0.5,-0.8,-1.3,0.4
2005-06,25,ATL,NBA,PF,76,2782,16.0,.513,.157,.287,5.5,17.4,11.3,15.8,1.6,0.4,12.4,25.6,,2.6,1.2,3.8,.065,,0.5,-1.6,-1.1,0.6
2006-07,26,TOT,NBA,PF,78,2563,14.8,.540,.271,.223,6.5,15.4,10.9,9.8,1.3,0.7,12.4,23.1,,2.0,2.2,4.3,.080,,0.3,-1.1,-0.8,0.7
2006-07,26,IND,NBA,PF,36,1208,13.4,.538,.242,.207,6.7,15.1,10.8,7.8,1.1,0.6,14.6,23.1,,0.3,1.1,1.5,.059,,-0.6,-1.1,-1.7,0.1
2006-07,26,GSW,NBA,PF,42,1355,16.1,.542,.294,.237,6.4,15.7,10.9,11.6,1.4,0.8,10.6,23.1,,1.7,1.1,2.8,.099,,1.0,-1.1,-0.1,0.7
2007-08,27,GSW,NBA,C,81,2190,15.6,.547,.442,.206,5.0,16.9,10.7,8.9,1.6,0.5,8.2,21.1,,3.7,1.7,5.4,.118,,1.6,-1.6,-0.1,1.1
2008-09,28,TOT,NBA,PF,73,2546,15.9,.547,.388,.243,4.1,15.8,9.8,6.8,1.7,0.6,10.7,25.7,,1.9,2.0,3.9,.073,,0.6,-1.7,-1.1,0.6
2008-09,28,GSW,NBA,PF,5,166,8.8,.417,.400,.143,6.6,11.8,9.2,8.9,2.1,0.0,8.6,20.9,,-0.2,0.1,-0.1,-0.030,,-1.9,-2.7,-4.6,-0.1
2008-09,28,NYK,NBA,PF,68,2380,16.4,.555,.387,.250,4.0,16.1,9.8,6.6,1.7,0.7,10.8,26.0,,2.1,1.9,4.0,.080,,0.7,-1.6,-0.8,0.7
2009-10,29,NYK,NBA,PF,72,2195,16.8,.546,.397,.308,4.5,16.7,10.5,8.6,1.4,0.9,10.1,26.8,,2.2,1.3,3.5,.077,,0.7,-2.6,-1.9,0.1
2010-11,30,DEN,NBA,PF,73,1665,12.3,.527,.486,.173,5.4,17.2,11.5,9.6,1.2,0.5,12.7,22.3,,0.6,1.5,2.1,.060,,0.2,-1.2,-1.1,0.4
2011-12,31,DEN,NBA,PF,64,1761,15.3,.535,.392,.228,4.9,20.4,12.9,8.2,1.7,0.5,11.6,24.4,,1.6,1.6,3.2,.088,,0.8,-1.3,-0.5,0.6
2012-13,32,ORL,NBA,C,10,119,10.3,.434,.526,.070,5.7,19.9,12.8,13.7,1.8,0.6,10.6,25.1,,-0.1,0.1,0.0,-0.012,,-1.7,-2.1,-3.8,-0.1
2013-14,33,WAS,NBA,PF,34,511,9.7,.506,.483,.169,3.3,15.0,9.1,8.7,1.4,0.0,13.3,22.7,,-0.2,0.5,0.4,.035,,-2.2,-2.4,-4.6,-0.3
