Player,Sim,1,2,3,4,5,6
Linton Johnson,,1.9,0.4,0.4,0.0,0.0,0.0
Kornel David,87.0,1.7,0.4,0.3,,,
Joe Roberts,86.3,1.9,0.2,0.2,0.0,,
Billy Schaeffer,80.5,1.9,0.8,0.5,,,
Jim Holstein,79.9,1.8,0.6,0.2,,,
Henry James,77.5,2.0,0.6,0.3,0.2,0.1,0.1
Ron Bonham,75.6,1.8,0.7,0.2,,,
Joey Dorsey,75.5,1.9,0.8,0.1,0.0,,
Red Morrison,75.1,1.7,0.5,0.0,,,
Gerard King,74.5,2.3,0.5,0.2,,,
Sean May,73.2,2.2,0.4,0.3,-0.3,,
