Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,23,CHI,NBA,SF,41,734,,1%,87%,12%,,-10.2,-4.0,19,11,7,45,,3,,59,14,5,12
2004-05,24,SAS,NBA,SF,2,15,,,61%,39%,,+23.1,+14.2,1,0,0,1,,0,,0,0,0,1
2005-06,25,TOT,NBA,SF,36,524,,2%,73%,24%,1%,-4.9,-4.3,9,11,8,0,,0,,31,0,1,10
2005-06,25,NJN,NBA,SF,9,35,,29%,24%,45%,2%,-3.0,-4.5,2,2,0,5,,0,,4,2,0,2
2005-06,25,NOK,NBA,SF,27,489,,,77%,22%,1%,-5.1,-2.2,7,9,8,27,,5,,27,8,1,8
2006-07,26,NOK,NBA,PF,54,720,,2%,8%,90%,,+1.8,+4.4,14,8,5,58,,2,,44,13,3,4
2007-08,27,TOT,NBA,PF,8,63,,11%,65%,24%,,-12.5,-17.2,1,3,1,0,,0,,8,0,0,0
2007-08,27,PHO,NBA,PF,6,53,,13%,71%,16%,,-19.2,-25.3,0,1,1,5,,1,,6,0,0,0
2007-08,27,TOR,NBA,PF,2,10,,,29%,71%,,+27.6,+24.2,1,2,0,0,,0,,2,1,0,0
2008-09,28,TOT,NBA,PF,10,55,,,61%,38%,1%,-16.5,-15.8,0,1,1,0,,0,,5,0,0,0
2008-09,28,CHA,NBA,PF,2,13,,,8%,88%,4%,-26.3,-25.0,0,0,0,0,,0,,0,0,0,0
2008-09,28,CHI,NBA,PF,8,42,,,77%,23%,,-14.0,-13.9,0,1,1,4,,0,,5,0,0,0
