Player,Sim,1,2,3,4,5,6
John Henson,,3.6,3.3,2.3,1.9,,
Reggie Johnson,92.7,3.9,3.0,2.4,1.6,,
Eddie Griffin,92.0,3.9,3.2,2.4,1.5,-0.2,
Derrek Dickey,91.5,3.8,3.1,2.3,1.7,0.3,
Dwight Davis,90.8,3.7,3.3,2.3,1.5,0.6,
Richard Washington,89.9,3.9,3.2,2.1,2.0,0.0,-0.5
Bill Garnett,88.4,3.9,3.5,2.0,1.5,,
Frank Card,87.7,4.2,2.6,2.4,1.9,0.1,
Don Collins,87.0,3.5,3.4,2.6,0.9,0.0,0.0
Billy Thompson,86.2,3.6,2.8,1.7,1.6,0.0,-0.1
Chuck Cooper,85.5,3.3,3.1,2.4,1.7,1.1,0.0
