Player,Sim,1,2,3,4
John Henson,,3.6,3.3,2.3,1.9
Lawrence Funderburke,95.9,3.7,3.1,2.1,1.9
Dwight Davis,95.0,3.7,3.3,2.3,1.5
Dante Cunningham,94.1,3.5,3.4,2.0,1.9
Derrek Dickey,94.1,3.8,3.1,2.3,1.7
Eddie Griffin,93.3,3.9,3.2,2.4,1.5
Rodney Rogers,93.3,3.9,2.9,2.3,2.0
Edgar Jones,93.1,3.4,3.4,2.4,2.3
Don Ford,92.9,3.5,2.8,2.5,2.0
Reggie Johnson,92.7,3.9,3.0,2.4,1.6
Reggie Evans,92.6,3.8,3.0,2.1,1.7
