Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2008-09,24,CHA,NBA,SF,33,266,9.2,.489,.429,.325,3.3,12.0,7.7,8.0,1.6,1.2,9.3,17.2,,0.1,0.3,0.4,.070,,-2.7,-0.9,-3.5,-0.1
2009-10,25,TOT,NBA,SF,18,390,9.0,.473,.360,.221,7.1,12.6,9.8,6.2,1.4,0.2,11.3,18.8,,-0.1,0.2,0.1,.011,,-2.1,-2.5,-4.6,-0.3
2009-10,25,GSW,NBA,SF,10,276,7.3,.463,.352,.239,6.8,12.3,9.5,4.5,1.4,0.0,11.8,17.1,,-0.1,0.1,-0.1,-0.010,,-2.9,-2.6,-5.5,-0.2
2009-10,25,WAS,NBA,SF,8,114,13.2,.491,.375,.188,8.0,13.3,10.6,10.2,1.4,0.7,10.4,23.0,,0.1,0.1,0.1,.061,,-0.2,-2.3,-2.5,0.0
2010-11,26,WAS,NBA,SF,52,542,11.7,.524,.544,.220,4.1,11.8,7.8,5.2,1.7,0.8,7.4,17.6,,0.5,0.3,0.8,.071,,-0.3,-2.7,-3.0,-0.1
2011-12,27,WAS,NBA,SF,17,391,12.8,.555,.560,.142,3.4,13.4,8.4,4.2,1.5,0.4,8.4,17.8,,0.5,0.2,0.7,.090,,0.9,-2.5,-1.6,0.0
2012-13,28,WAS,NBA,SF,41,694,9.7,.511,.579,.111,1.7,14.3,8.0,4.8,1.4,0.7,10.8,19.5,,-0.2,0.9,0.7,.047,,-2.2,-1.4,-3.6,-0.3
2013-14,29,TOT,NBA,SF,59,870,11.0,.562,.572,.246,1.7,12.8,7.3,5.9,1.6,0.6,10.4,17.1,,0.5,0.8,1.3,.070,,-1.2,-1.5,-2.8,-0.2
2013-14,29,ATL,NBA,SF,53,822,10.9,.555,.570,.238,1.7,13.0,7.4,5.9,1.6,0.7,10.4,17.5,,0.4,0.7,1.1,.064,,-1.3,-1.5,-2.9,-0.2
2013-14,29,CHI,NBA,SF,6,48,13.3,.768,.625,.500,2.4,9.3,5.9,6.8,1.1,0.0,9.3,10.3,,0.1,0.1,0.2,.174,,0.7,-1.1,-0.4,0.0
2014-15,30,DET,NBA,SF,23,198,1.6,.340,.623,.000,0.0,11.4,5.5,8.0,0.8,0.4,8.6,13.0,,-0.3,0.1,-0.2,-0.053,,-5.5,-1.6,-7.1,-0.3
