Player,Sim,1,2,3,4
Keith McLeod,,0.8,0.6,0.3,0.2
Royal Ivey,83.2,0.7,0.5,0.3,0.2
Shawn Respert,76.3,0.8,0.7,0.5,0.1
Jimmer Fredette,74.6,1.1,0.8,0.3,0.2
Greg Graham,74.4,0.8,0.3,0.3,0.1
Tracy Moore,74.0,0.6,0.5,0.3,0.1
Zoran Planinic,73.4,0.8,0.7,0.1,
Pearl Washington,73.4,0.7,0.7,0.5,
Brooks Thompson,71.5,1.1,0.6,0.2,0.1
Gerald Glass,70.7,0.9,0.5,0.3,0.1
Acie Law,67.5,0.7,0.6,0.4,-0.1
