Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2004-05,25,CHI,NBA,SF,81,38,1892,6.6,16.5,.401,0.7,2.7,.258,5.9,13.8,.429,4.7,6.1,.766,1.9,8.7,10.6,3.3,1.0,0.9,3.7,5.7,18.6,,94,100
2005-06,26,CHI,NBA,PF,82,43,2239,8.8,19.2,.461,2.1,5.5,.391,6.7,13.7,.489,4.7,5.6,.843,2.1,9.5,11.5,2.7,0.9,1.2,2.8,5.8,24.5,,110,102
2006-07,27,CHI,NBA,PF,53,31,1406,10.0,21.3,.467,2.9,7.6,.383,7.0,13.7,.515,4.5,5.3,.848,1.5,9.4,11.0,2.1,1.0,0.9,3.8,6.0,27.3,,106,99
2007-08,28,CHI,NBA,SF,82,27,2021,9.7,22.4,.432,3.2,8.8,.364,6.5,13.6,.476,5.0,6.2,.807,1.2,7.5,8.7,2.4,0.6,1.1,3.4,6.3,27.6,,104,109
2008-09,29,TOT,NBA,PF-SF,76,18,1991,7.7,18.1,.427,3.2,8.0,.399,4.5,10.1,.449,3.7,4.7,.792,1.4,7.9,9.3,2.6,1.0,0.9,2.9,6.7,22.4,,106,111
2008-09,29,CHI,NBA,PF,53,2,1278,7.5,18.1,.414,3.2,8.4,.378,4.3,9.7,.446,4.0,5.0,.806,1.4,7.6,9.0,2.4,1.0,0.6,2.9,7.1,22.2,,105,110
2008-09,29,SAC,NBA,SF,23,16,713,8.1,18.0,.448,3.2,7.3,.441,4.9,10.7,.453,3.2,4.2,.763,1.4,8.5,9.9,3.0,0.9,1.2,2.9,6.1,22.6,,107,114
2009-10,30,SAC,NBA,SF,75,28,1477,8.1,20.3,.399,3.3,8.6,.386,4.8,11.7,.408,2.5,3.4,.717,1.1,6.6,7.7,2.6,1.1,0.9,2.3,5.5,22.0,,101,111
2010-11,31,PHI,NBA,SF,54,17,931,6.6,15.6,.426,2.4,6.6,.356,4.3,8.9,.478,2.8,3.4,.803,1.1,8.4,9.5,2.5,0.8,0.8,2.6,5.6,18.4,,101,106
2011-12,32,PHI,NBA,SF,11,1,56,4.8,19.1,.250,1.0,5.7,.167,3.8,13.4,.286,5.7,10.5,.545,1.0,12.4,13.4,1.0,1.0,1.0,4.8,3.8,16.2,,64,98
