Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,514,12013,12.9,.541,.351,.269,3.4,18.5,10.9,8.5,0.9,1.4,12.6,21.3,,7.1,14.7,21.8,.087,,-1.1,-0.5,-1.7,1.0
5 seasons,,CHI,NBA,,351,8836,13.5,.546,.329,.292,3.6,18.9,11.3,8.7,0.9,1.5,13.0,21.9,,6.1,12.3,18.4,.100,,-1.0,-0.2,-1.2,1.9
2 seasons,,SAC,NBA,,98,2190,11.9,.523,.418,.188,2.7,16.5,9.5,8.7,1.0,1.4,10.5,20.6,,1.0,1.2,2.2,.049,,-1.0,-1.8,-2.8,-0.4
2 seasons,,PHI,NBA,,65,987,9.7,.523,.418,.242,2.3,19.0,10.7,7.1,0.8,1.2,13.7,17.8,,-0.1,1.2,1.1,.055,,-2.9,-0.8,-3.6,-0.4
