Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,71,605,60%,32%,8%,,,-9.8,-5.1,11,10,5,8,0,3,0,113,10,1,5
1 season,,ORL,NBA,,38,364,87%,12%,,,,-4.1,+4.1,9,6,3,7,0,3,0,89,8,1,5
2 seasons,,MIL,NBA,,23,133,22%,55%,22%,2%,,-26.3,-24.3,1,2,1,4,0,0,0,15,2,0,0
1 season,,HOU,NBA,,10,108,15%,68%,17%,,,-8.3,-13.5,1,2,1,3,0,1,0,9,0,0,0
