Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,23,UTA,NBA,SG,65,0,1066,5.0,10.7,.462,0.8,1.6,.511,4.2,9.2,.454,2.3,3.3,.687,1.8,4.3,6.0,1.7,0.9,0.3,2.5,3.8,13.0
1997-98,24,UTA,NBA,SG,82,2,1602,6.0,11.2,.538,0.2,0.7,.219,5.9,10.5,.560,3.1,4.2,.735,1.9,3.2,5.1,2.0,1.5,0.4,2.0,3.3,15.3
1998-99,25,UTA,NBA,SG,50,2,1072,5.4,12.2,.446,0.5,1.4,.341,5.0,10.8,.460,3.0,4.2,.712,1.6,2.8,4.4,1.9,1.3,0.3,2.2,3.0,14.3
1999-00,26,HOU,NBA,SF,82,82,2700,4.9,10.4,.473,1.1,3.0,.351,3.9,7.4,.523,2.6,3.4,.767,1.2,3.9,5.1,3.2,1.3,0.4,2.6,2.4,13.5
2000-01,27,HOU,NBA,SG,82,82,2396,4.0,8.9,.446,0.7,2.6,.271,3.3,6.3,.517,2.1,2.8,.734,1.1,3.9,5.0,2.8,1.2,0.6,2.0,3.0,10.7
2001-02,28,NYK,NBA,SG,82,6,1596,3.4,8.4,.399,0.9,3.2,.277,2.5,5.2,.474,1.7,2.4,.692,1.3,4.3,5.6,1.7,1.1,0.3,2.2,3.0,9.3
2002-03,29,NYK,NBA,SF,82,9,1731,5.2,11.2,.462,1.1,2.9,.371,4.1,8.3,.494,2.9,4.0,.732,1.3,4.0,5.3,1.8,1.5,0.4,2.4,3.7,14.3
2003-04,30,NYK,NBA,SG,80,37,1974,4.3,10.3,.422,0.7,2.3,.281,3.7,8.0,.463,2.2,2.9,.764,1.0,3.1,4.0,2.2,1.2,0.3,2.2,3.3,11.6
2004-05,31,TOT,NBA,SF-SG,66,5,1171,3.0,6.7,.452,0.2,0.9,.172,2.9,5.8,.495,1.7,2.0,.818,1.3,4.6,5.9,2.2,1.2,0.4,1.5,4.2,7.8
2004-05,31,NYK,NBA,SG,1,0,20,0.0,3.6,.000,0.0,1.8,.000,0.0,1.8,.000,0.0,0.0,,1.8,0.0,1.8,0.0,0.0,0.0,1.8,3.6,0.0
2004-05,31,MIA,NBA,SF,65,5,1151,3.1,6.7,.456,0.2,0.9,.179,2.9,5.8,.497,1.7,2.1,.818,1.3,4.7,5.9,2.2,1.3,0.4,1.5,4.3,8.0
2005-06,32,MIA,NBA,SF,48,1,638,3.0,7.1,.429,0.3,1.1,.263,2.8,6.0,.458,0.7,1.0,.722,1.0,3.6,4.6,1.7,1.0,0.3,1.4,4.2,7.1
