Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1996-97,23,UTA,NBA,SG,65,0,1066,7.4,15.9,.462,1.2,2.4,.511,6.2,13.6,.454,3.4,5.0,.687,2.6,6.4,9.0,2.5,1.4,0.4,3.7,5.7,19.3,,99,106
1997-98,24,UTA,NBA,SG,82,2,1602,9.0,16.8,.538,0.2,1.1,.219,8.8,15.7,.560,4.6,6.2,.735,2.9,4.7,7.6,3.0,2.2,0.6,3.1,4.9,22.9,,112,106
1998-99,25,UTA,NBA,SG,50,2,1072,8.3,18.7,.446,0.7,2.1,.341,7.6,16.6,.460,4.6,6.4,.712,2.5,4.3,6.8,2.9,2.0,0.5,3.4,4.6,22.0,,99,101
1999-00,26,HOU,NBA,SF,82,82,2700,6.9,14.7,.473,1.5,4.2,.351,5.5,10.4,.523,3.7,4.8,.767,1.7,5.5,7.2,4.5,1.8,0.6,3.7,3.4,19.0,,106,107
2000-01,27,HOU,NBA,SG,82,82,2396,5.8,13.1,.446,1.0,3.8,.271,4.8,9.3,.517,3.1,4.2,.734,1.6,5.8,7.4,4.2,1.8,0.9,2.9,4.5,15.7,,103,105
2001-02,28,NYK,NBA,SG,82,6,1596,5.0,12.5,.399,1.3,4.7,.277,3.7,7.8,.474,2.5,3.6,.692,1.9,6.4,8.3,2.5,1.6,0.5,3.3,4.5,13.8,,90,106
2002-03,29,NYK,NBA,SF,82,9,1731,7.6,16.4,.462,1.6,4.3,.371,6.0,12.1,.494,4.2,5.8,.732,2.0,5.8,7.8,2.7,2.2,0.6,3.5,5.4,21.0,,101,105
2003-04,30,NYK,NBA,SG,80,37,1974,6.5,15.3,.422,1.0,3.5,.281,5.5,11.8,.463,3.3,4.4,.764,1.4,4.6,6.0,3.3,1.8,0.5,3.2,4.9,17.2,,96,105
2004-05,31,TOT,NBA,SF-SG,66,5,1171,4.4,9.8,.452,0.2,1.3,.172,4.2,8.5,.495,2.4,3.0,.818,1.9,6.8,8.6,3.2,1.8,0.6,2.3,6.2,11.5,,103,103
2004-05,31,NYK,NBA,SG,1,0,20,0.0,5.3,.000,0.0,2.6,.000,0.0,2.6,.000,0.0,0.0,,2.6,0.0,2.6,0.0,0.0,0.0,2.6,5.3,0.0,,23,117
2004-05,31,MIA,NBA,SF,65,5,1151,4.5,9.9,.456,0.2,1.3,.179,4.3,8.6,.497,2.5,3.0,.818,1.8,6.9,8.7,3.2,1.8,0.6,2.3,6.2,11.7,,104,103
2005-06,32,MIA,NBA,SF,48,1,638,4.4,10.4,.429,0.4,1.6,.263,4.0,8.8,.458,1.1,1.5,.722,1.5,5.2,6.7,2.5,1.4,0.5,2.0,6.2,10.4,,95,106
