Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2006-07,22,DAL,NBA,PG,33,1,191,7.9,21.9,.359,1.7,5.9,.286,6.2,16.0,.386,4.5,6.7,.667,2.0,5.1,7.0,6.7,0.3,0.3,3.9,5.3,21.9,,94,108
2007-08,23,DAL,NBA,PG,44,9,460,8.2,19.7,.418,2.4,6.2,.389,5.8,13.4,.431,3.2,4.1,.800,0.5,5.0,5.4,6.7,1.6,0.1,4.1,5.6,22.1,,99,108
2008-09,24,DAL,NBA,SG,79,15,1600,8.1,18.3,.442,1.8,5.1,.357,6.3,13.2,.474,2.3,3.1,.753,1.2,4.6,5.8,8.8,1.2,0.2,3.4,4.0,20.2,,106,112
2009-10,25,DAL,NBA,PG,78,18,1546,7.8,17.7,.440,1.9,5.3,.357,5.9,12.4,.476,2.6,3.0,.844,0.6,4.3,4.9,8.7,1.2,0.2,3.4,4.0,20.0,,104,110
2010-11,26,DAL,NBA,PG,81,2,1669,9.0,20.4,.439,2.1,6.0,.349,6.9,14.5,.476,4.2,4.9,.847,0.9,4.1,5.0,10.0,0.9,0.0,4.3,4.3,24.2,,106,109
2011-12,27,MIN,NBA,PG,41,11,1032,8.3,20.8,.400,2.6,7.1,.371,5.7,13.7,.415,3.8,4.9,.776,0.7,5.0,5.7,11.6,1.0,0.0,5.1,3.0,23.1,,101,110
2012-13,28,MIN,NBA,PG,74,2,1713,9.5,22.9,.417,2.9,8.5,.346,6.6,14.4,.458,3.2,4.0,.784,1.0,5.2,6.2,8.9,1.0,0.0,4.4,4.0,25.2,,101,109
2013-14,29,MIN,NBA,PG,79,1,1471,8.5,22.0,.387,2.4,7.7,.316,6.1,14.2,.426,2.6,3.4,.790,0.5,4.6,5.2,10.2,0.9,0.0,4.2,4.3,22.1,,98,110
2014-15,30,DAL,NBA,PG,77,10,1362,8.3,19.8,.420,2.0,6.2,.323,6.3,13.7,.463,2.8,3.5,.809,0.9,4.1,5.0,9.7,1.2,0.0,2.6,3.9,21.5,,109,110
2015-16,31,DAL,NBA,PG,74,16,1667,9.7,21.7,.446,3.1,7.9,.385,6.6,13.8,.481,2.3,2.9,.771,0.8,3.8,4.6,9.2,0.8,0.1,3.5,3.4,24.7,,106,111
2016-17,32,DAL,NBA,PG,18,5,444,9.6,22.7,.422,3.1,8.7,.351,6.5,13.9,.466,3.7,3.9,.939,0.6,5.6,6.1,10.5,1.1,0.1,3.7,1.5,25.9,,108,112
