Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,22,DAL,NBA,PG,33,1,191,5.3,14.7,.359,1.1,4.0,.286,4.1,10.7,.386,3.0,4.5,.667,1.3,3.4,4.7,4.5,0.2,0.2,2.6,3.6,14.7
2007-08,23,DAL,NBA,PG,44,9,460,5.6,13.3,.418,1.6,4.2,.389,3.9,9.1,.431,2.2,2.7,.800,0.3,3.4,3.7,4.5,1.1,0.1,2.7,3.8,14.9
2008-09,24,DAL,NBA,SG,79,15,1600,5.5,12.5,.442,1.2,3.5,.357,4.3,9.1,.474,1.6,2.1,.753,0.8,3.2,4.0,6.1,0.8,0.1,2.4,2.7,13.9
2009-10,25,DAL,NBA,PG,78,18,1546,5.4,12.3,.440,1.3,3.7,.357,4.1,8.6,.476,1.8,2.1,.844,0.4,3.0,3.4,6.0,0.8,0.1,2.4,2.8,13.9
2010-11,26,DAL,NBA,PG,81,2,1669,6.1,14.0,.439,1.4,4.1,.349,4.7,9.9,.476,2.9,3.4,.847,0.6,2.8,3.4,6.8,0.6,0.0,2.9,2.9,16.6
2011-12,27,MIN,NBA,PG,41,11,1032,5.8,14.6,.400,1.8,5.0,.371,4.0,9.6,.415,2.7,3.4,.776,0.5,3.5,4.0,8.1,0.7,0.0,3.6,2.1,16.2
2012-13,28,MIN,NBA,PG,74,2,1713,6.6,15.9,.417,2.0,5.9,.346,4.6,10.0,.458,2.2,2.8,.784,0.7,3.6,4.4,6.2,0.7,0.0,3.0,2.8,17.5
2013-14,29,MIN,NBA,PG,79,1,1471,6.2,16.1,.387,1.8,5.7,.316,4.4,10.4,.426,1.9,2.4,.790,0.4,3.4,3.8,7.4,0.6,0.0,3.1,3.2,16.2
2014-15,30,DAL,NBA,PG,77,10,1362,5.9,14.2,.420,1.4,4.4,.323,4.5,9.8,.463,2.0,2.5,.809,0.6,2.9,3.5,7.0,0.9,0.0,1.9,2.7,15.3
2015-16,31,DAL,NBA,PG,74,16,1667,6.8,15.4,.446,2.2,5.6,.385,4.7,9.7,.481,1.6,2.1,.771,0.6,2.7,3.3,6.5,0.6,0.0,2.4,2.4,17.4
2016-17,32,DAL,NBA,PG,18,5,444,6.6,15.6,.422,2.1,6.0,.351,4.5,9.6,.466,2.5,2.7,.939,0.4,3.8,4.2,7.2,0.7,0.1,2.5,1.1,17.8
