Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2006-07,22,DAL,NBA,PG,33,191,.359,12.8,.731,.321,.103,.128,.179,.269,.386,.520,.500,.300,.143,.286,.318,.000,0,.667,.143,.000,0,0
2007-08,23,DAL,NBA,PG,44,460,.418,11.3,.682,.488,.047,.047,.100,.318,.431,.506,.125,.250,.294,.389,.240,.000,0,.667,.111,.333,2,0
2008-09,24,DAL,NBA,SG,79,1600,.442,11.7,.724,.399,.110,.074,.142,.276,.474,.514,.377,.415,.468,.357,.178,.000,0,.582,.149,.348,2,0
2009-10,25,DAL,NBA,PG,78,1546,.440,12.7,.702,.324,.129,.095,.154,.298,.476,.550,.294,.480,.469,.357,.142,.000,0,.554,.134,.381,0,0
2010-11,26,DAL,NBA,PG,81,1669,.439,12.4,.709,.308,.197,.089,.114,.291,.476,.630,.344,.379,.365,.349,.119,.000,0,.591,.116,.364,1,0
2011-12,27,MIN,NBA,PG,41,1032,.400,13.2,.658,.289,.196,.084,.089,.342,.415,.579,.280,.314,.270,.371,.114,.000,0,.547,.140,.400,1,0
2012-13,28,MIN,NBA,PG,74,1713,.417,13.8,.631,.303,.144,.084,.099,.369,.458,.570,.339,.344,.387,.346,.183,.000,0,.588,.164,.348,2,0
2013-14,29,MIN,NBA,PG,79,1471,.387,13.8,.648,.290,.149,.076,.133,.352,.426,.505,.306,.420,.391,.316,.155,.000,0,.452,.095,.409,0,0
2014-15,30,DAL,NBA,PG,77,1362,.420,12.8,.688,.257,.243,.088,.101,.312,.463,.551,.415,.404,.407,.323,.152,.000,0,.648,.156,.538,1,0
2015-16,31,DAL,NBA,PG,74,1667,.446,13.5,.634,.193,.243,.113,.086,.366,.481,.591,.405,.525,.393,.385,.189,.000,0,.570,.146,.342,1,0
2016-17,32,DAL,NBA,PG,18,444,.422,15.2,.615,.172,.193,.125,.125,.385,.466,.515,.378,.542,.458,.351,.145,.000,0,.346,.054,.250,0,0
