Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,326,138,5903,850,2014,.422,270,778,.347,580,1236,.469,.489,351,508,.691,92,799,891,487,271,118,387,538,2321
3 seasons,,ATL,NBA,,198,123,4725,660,1555,.424,217,616,.352,443,939,.472,.494,258,355,.727,77,675,752,374,211,101,290,409,1795
2 seasons,,GSW,NBA,,105,0,535,79,213,.371,20,73,.274,59,140,.421,.418,46,80,.575,10,52,62,42,29,10,46,69,224
1 season,,LAL,NBA,,23,15,643,111,246,.451,33,89,.371,78,157,.497,.518,47,73,.644,5,72,77,71,31,7,51,60,302
