Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,527,13109,,,,6%,94%,-8.2,-6.0,198,373,603,677,0,368,0,674,1273,302,462
4 seasons,,CHI,NBA,,289,6683,,,,10%,90%,-6.2,-2.3,103,190,253,401,0,155,0,375,553,135,265
5 seasons,,NYK,NBA,,222,6318,,,,1%,99%,-9.9,-9.3,93,179,343,263,0,207,0,296,715,167,192
1 season,,MIA,NBA,,14,83,,,,,100%,-42.0,-50.0,2,3,5,10,0,4,0,3,4,0,3
1 season,,DAL,NBA,,2,25,,,,,100%,+5.9,+6.6,0,1,2,3,0,2,0,0,1,0,2
