Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,19,SAC,NBA,C,71,8,931,5.6,12.3,.459,0.2,0.8,.190,5.5,11.5,.478,1.5,2.2,.655,2.6,6.3,8.9,1.7,0.5,1.5,2.2,4.9,12.9
2008-09,20,SAC,NBA,C,77,51,2259,5.9,12.7,.466,0.6,1.8,.348,5.3,10.9,.486,1.4,2.2,.662,2.4,6.4,8.7,2.4,0.7,1.5,2.5,4.0,14.0
2009-10,21,SAC,NBA,C,72,59,1904,5.9,12.6,.468,0.5,1.6,.299,5.4,10.9,.494,1.4,2.0,.689,2.7,5.5,8.2,3.0,0.6,1.6,2.5,3.8,13.7
2010-11,22,PHI,NBA,C,81,81,1718,5.5,11.9,.465,0.2,0.8,.243,5.3,11.1,.480,1.0,1.8,.534,2.7,7.0,9.7,2.5,0.6,1.5,2.0,4.2,12.2
2011-12,23,PHI,NBA,C,37,29,920,6.1,12.5,.489,0.1,0.5,.250,6.0,12.0,.498,1.6,2.2,.727,3.1,7.5,10.6,3.8,0.6,1.9,2.2,3.9,13.9
2012-13,24,PHI,NBA,C,82,40,2233,6.1,13.1,.464,0.5,1.4,.356,5.6,11.7,.477,2.0,2.5,.777,2.8,6.7,9.5,3.0,0.4,1.8,2.1,3.8,14.6
2013-14,25,TOT,NBA,C,80,78,2470,5.9,12.9,.456,1.9,4.5,.416,4.0,8.4,.478,1.7,2.2,.783,1.9,7.7,9.6,3.5,0.6,1.4,2.5,3.5,15.3
2013-14,25,PHI,NBA,C,53,53,1666,5.7,12.7,.451,1.8,4.4,.399,4.0,8.3,.478,1.7,2.2,.782,1.9,7.9,9.8,3.8,0.7,1.4,2.6,3.3,14.9
2013-14,25,CLE,NBA,C,27,25,804,6.2,13.3,.468,2.1,4.7,.448,4.1,8.6,.479,1.8,2.3,.784,1.9,7.4,9.3,2.9,0.6,1.2,2.4,3.7,16.3
2014-15,26,LAC,NBA,PF,73,15,1274,4.6,11.7,.393,1.6,5.0,.313,3.1,6.8,.452,1.2,1.9,.647,0.8,6.4,7.3,2.5,0.7,1.5,1.7,4.9,12.0
2015-16,27,CHO,NBA,PF,57,6,1035,4.3,10.6,.405,1.3,3.5,.373,3.0,7.1,.422,1.9,2.3,.831,1.8,6.7,8.5,3.8,0.8,0.9,2.0,3.9,11.8
2016-17,28,CHO,NBA,PF,35,1,626,6.0,12.5,.477,0.9,3.2,.291,5.1,9.4,.540,1.7,2.0,.882,1.8,6.6,8.4,3.6,0.7,1.5,2.3,3.5,14.6
