Season,Team,Lg,Salary
2007-08,Sacramento Kings,NBA,"$2,028,600"
2008-09,Sacramento Kings,NBA,"$2,180,760"
2009-10,Sacramento Kings,NBA,"$2,332,800"
2010-11,Philadelphia 76ers,NBA,"$2,974,320"
2011-12,Philadelphia 76ers,NBA,"$4,051,024"
2012-13,Philadelphia 76ers,NBA,"$8,500,000"
2013-14,Philadelphia 76ers,NBA,"$6,500,000"
2014-15,Los Angeles Clippers,NBA,"$5,305,000"
2015-16,Charlotte Hornets,NBA,"$5,543,725"
