Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,665,368,15370,8.1,17.6,.456,1.2,3.3,.350,6.9,14.3,.481,2.2,3.1,.715,3.3,9.5,12.8,4.2,0.9,2.2,3.2,5.6,19.5,,101,106
4 seasons,,PHI,NBA,,253,203,6537,8.4,18.0,.464,1.0,2.7,.366,7.4,15.3,.481,2.3,3.2,.718,3.7,10.3,14.0,4.6,0.8,2.4,3.2,5.4,20.0,,102,104
3 seasons,,SAC,NBA,,220,118,5094,8.3,17.8,.466,0.7,2.2,.314,7.6,15.6,.488,2.0,3.0,.670,3.6,8.5,12.2,3.5,0.9,2.2,3.5,5.8,19.3,,99,111
2 seasons,,CHO,NBA,,92,7,1661,6.9,15.8,.435,1.6,4.7,.344,5.2,11.0,.474,2.5,3.0,.848,2.5,9.2,11.7,5.1,1.1,1.6,2.9,5.2,17.9,,104,105
1 season,,LAC,NBA,,73,15,1274,6.5,16.5,.393,2.2,7.0,.313,4.3,9.5,.452,1.8,2.7,.647,1.2,9.1,10.3,3.5,1.0,2.1,2.4,6.9,16.9,,95,104
1 season,,CLE,NBA,,27,25,804,8.9,19.0,.468,3.0,6.7,.448,5.9,12.3,.479,2.6,3.3,.784,2.8,10.6,13.3,4.1,0.8,1.7,3.5,5.3,23.4,,108,106
