Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,90,2641,1%,68%,31%,1%,,+3.7,+1.9,43,40,21,125,3,17,1,333,72,20,37
2 seasons,,CLE,NBA,,39,1290,1%,66%,32%,1%,,+8.4,+3.8,7,16,2,56,3,2,1,118,14,2,14
5 seasons,,DEN,NBA,,35,825,,85%,15%,,,-0.3,-3.1,25,10,13,50,0,11,0,153,38,12,13
2 seasons,,NYK,NBA,,16,526,2%,45%,53%,1%,,-1.4,+5.4,11,14,6,19,0,4,0,62,20,6,10
