Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2004-05,19,NOH,NBA,SG,76,56,1859,8.7,22.1,.394,2.4,8.3,.288,6.3,13.8,.458,3.3,4.7,.689,1.2,3.3,4.5,4.2,1.6,0.3,3.2,4.0,23.1,,95,110
2005-06,20,NOK,NBA,SG,55,25,989,7.9,20.0,.393,2.8,7.6,.371,5.0,12.3,.407,4.5,5.5,.822,1.0,5.0,6.0,3.2,2.0,0.2,2.9,4.9,23.1,,101,108
2006-07,21,DEN,NBA,SG,63,24,1471,9.5,21.6,.441,5.0,12.8,.390,4.5,8.8,.515,3.4,4.2,.810,1.0,3.8,4.8,3.0,1.6,0.3,2.8,4.9,27.4,,112,109
2007-08,22,DEN,NBA,SG,74,0,1421,10.5,22.8,.461,5.3,13.2,.403,5.2,9.6,.542,4.3,6.0,.719,1.5,3.7,5.1,4.3,2.1,0.4,3.8,4.9,30.7,,111,109
2008-09,23,DEN,NBA,SG,81,18,2245,9.6,21.5,.446,4.1,10.3,.397,5.5,11.3,.491,4.6,6.2,.754,1.0,5.8,6.7,5.1,1.8,0.3,3.4,4.3,28.0,,111,109
2009-10,24,DEN,NBA,SG,75,0,2082,10.4,25.1,.414,3.8,11.4,.338,6.6,13.8,.477,3.5,4.9,.706,0.7,5.0,5.7,4.5,2.4,0.5,3.4,4.2,28.1,,101,108
2010-11,25,DEN,NBA,SF,79,6,1968,8.7,20.0,.435,3.2,8.1,.390,5.5,11.9,.466,4.2,5.6,.738,1.1,7.1,8.2,4.5,2.3,0.4,2.6,4.4,24.7,,109,106
2011-12,26,NYK,NBA,SG,35,1,967,8.8,21.6,.407,3.6,10.3,.347,5.2,11.3,.462,2.1,2.9,.709,1.5,5.7,7.2,4.5,2.9,0.3,2.5,4.6,23.2,,104,100
2012-13,27,NYK,NBA,SG,80,0,2678,10.5,24.9,.422,3.1,8.7,.356,7.4,16.2,.458,4.7,6.2,.762,1.3,7.2,8.5,4.4,2.0,0.5,2.7,4.5,28.9,,107,106
2013-14,28,NYK,NBA,SF,74,37,2421,8.7,21.0,.415,4.2,10.5,.394,4.5,10.4,.436,2.0,3.0,.652,0.8,5.7,6.5,4.8,1.4,0.4,2.4,4.3,23.5,,106,111
2014-15,29,TOT,NBA,SG,70,51,2080,7.9,18.9,.417,4.1,10.7,.383,3.8,8.3,.462,1.4,1.8,.750,0.8,4.7,5.5,4.9,2.1,0.6,2.4,4.1,21.2,,107,108
2014-15,29,NYK,NBA,SG,24,6,619,8.6,21.3,.402,2.7,7.7,.356,5.9,13.7,.429,2.3,3.3,.692,0.3,4.6,4.9,6.9,1.5,0.3,3.8,3.7,22.2,,94,112
2014-15,29,CLE,NBA,SG,46,45,1461,7.6,17.9,.425,4.7,12.0,.390,3.0,6.0,.494,1.0,1.2,.818,0.9,4.8,5.7,4.1,2.3,0.6,1.9,4.2,20.9,,113,107
2015-16,30,CLE,NBA,SG,77,77,2362,7.7,18.5,.415,4.4,11.1,.400,3.2,7.4,.438,1.0,1.5,.634,0.9,3.8,4.7,2.8,1.8,0.5,1.3,4.4,20.8,,110,106
2016-17,31,CLE,NBA,SG,21,21,607,5.1,15.0,.337,4.1,11.3,.362,1.0,3.8,.261,0.6,0.7,.778,0.7,3.0,3.7,2.1,2.1,0.7,1.2,3.8,14.8,,99,109
