Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,69,1546,56%,40%,3%,,,+4.7,-5.4,37,33,25,53,1,11,2,506,54,8,21
2 seasons,,GSW,NBA,,45,889,62%,36%,3%,,,+9.2,-5.1,13,23,14,28,1,5,2,289,28,6,13
1 season,,LAC,NBA,,12,332,54%,37%,8%,1%,,+7.4,+8.9,12,4,7,9,0,3,0,125,11,1,3
1 season,,BRK,NBA,,12,325,44%,56%,,,,-10.7,-20.9,12,6,4,16,0,3,0,92,15,1,5
