Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,20,LAC,NBA,PG,12,0,332,5.6,11.8,.474,0.2,0.2,1.000,5.4,11.7,.467,2.6,3.3,.810,2.5,6.2,8.7,8.9,1.1,0.9,3.6,4.8,14.0,,109,109
2013-14,28,BRK,NBA,PG,12,10,325,7.5,14.7,.512,0.2,0.2,1.000,7.3,14.5,.506,4.6,6.3,.730,1.4,5.8,7.2,6.8,0.9,0.9,3.8,7.0,19.8,,109,114
2014-15,29,GSW,NBA,PG,21,0,375,5.7,10.8,.532,0.0,0.1,.000,5.7,10.7,.538,2.9,3.4,.840,1.8,5.2,7.0,5.2,1.1,0.7,2.9,4.4,14.4,,111,104
2015-16,30,GSW,NBA,PG,24,7,514,7.9,16.2,.488,0.0,0.1,.000,7.9,16.1,.491,3.1,3.6,.865,1.3,6.1,7.3,7.7,1.2,0.5,2.8,4.6,18.9,,111,108
