Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,668,182,21.8,2.7,5.6,.482,0.0,0.1,.188,2.7,5.5,.488,.484,1.2,1.5,.791,0.6,1.9,2.5,3.3,0.8,0.4,1.4,1.9,6.6
3 seasons,,GSW,NBA,,202,6,18.8,2.5,4.8,.528,0.0,0.1,.133,2.5,4.7,.534,.529,0.8,1.1,.753,0.5,1.7,2.2,2.9,0.6,0.3,1.1,1.6,5.9
3 seasons,,LAC,NBA,,145,60,27.2,3.1,7.0,.440,0.0,0.2,.231,3.0,6.8,.446,.443,1.2,1.7,.710,0.8,2.3,3.1,4.8,0.9,0.5,2.0,2.6,7.4
1 season,,BRK,NBA,,76,54,26.0,3.1,6.4,.483,0.0,0.1,.167,3.1,6.3,.486,.484,2.1,2.5,.827,0.9,2.4,3.2,3.2,1.2,0.4,1.4,2.3,8.3
1 season,,CHA,NBA,,73,0,17.3,2.5,5.4,.466,0.0,0.1,.250,2.5,5.4,.468,.467,1.5,1.7,.864,0.4,1.6,2.0,2.2,0.6,0.4,1.2,1.5,6.6
1 season,,MIL,NBA,,58,27,18.8,2.2,4.7,.469,0.0,0.1,.667,2.2,4.6,.466,.472,1.1,1.4,.785,0.7,1.4,2.1,2.1,0.5,0.3,1.1,1.4,5.5
1 season,,CLE,NBA,,49,12,23.2,2.9,5.7,.507,0.0,0.0,.000,2.9,5.7,.509,.507,1.4,1.7,.843,0.6,1.9,2.5,3.6,0.8,0.6,1.2,2.1,7.2
2 seasons,,WAS,NBA,,43,22,22.9,2.9,5.8,.490,0.0,0.2,.000,2.9,5.7,.504,.490,1.3,1.5,.905,0.3,1.9,2.2,3.6,0.5,0.3,1.6,1.7,7.0
2 seasons,,OKC,NBA,,18,1,17.8,1.8,3.8,.485,0.0,0.1,.000,1.8,3.7,.500,.485,0.3,0.3,1.000,0.4,2.2,2.6,1.7,0.6,0.2,0.8,0.9,4.0
1 season,,MIA,NBA,,4,0,10.3,0.8,2.0,.375,0.0,0.0,,0.8,2.0,.375,.375,0.8,1.0,.750,0.0,0.5,0.5,1.0,0.5,0.0,0.8,1.0,2.3
