Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,668,182,14555,4.5,9.3,.482,0.0,0.2,.188,4.4,9.1,.488,2.0,2.5,.791,1.0,3.2,4.2,5.4,1.2,0.6,2.3,3.1,11.0
3 seasons,,GSW,NBA,,202,6,3796,4.9,9.2,.528,0.0,0.1,.133,4.9,9.1,.534,1.6,2.1,.753,1.0,3.2,4.2,5.5,1.2,0.5,2.1,3.1,11.3
3 seasons,,LAC,NBA,,145,60,3950,4.1,9.2,.440,0.1,0.2,.231,4.0,9.0,.446,1.6,2.3,.710,1.1,3.1,4.2,6.4,1.2,0.7,2.7,3.4,9.8
1 season,,BRK,NBA,,76,54,1974,4.3,8.9,.483,0.0,0.1,.167,4.3,8.8,.486,2.9,3.5,.827,1.2,3.3,4.5,4.5,1.7,0.6,1.9,3.1,11.5
1 season,,CHA,NBA,,73,0,1261,5.3,11.3,.466,0.0,0.1,.250,5.3,11.2,.468,3.1,3.6,.864,0.8,3.4,4.3,4.7,1.3,0.8,2.5,3.1,13.7
1 season,,MIL,NBA,,58,27,1092,4.2,8.9,.469,0.1,0.1,.667,4.1,8.8,.466,2.0,2.6,.785,1.3,2.8,4.1,4.0,0.9,0.7,2.2,2.6,10.5
1 season,,CLE,NBA,,49,12,1135,4.5,8.9,.507,0.0,0.0,.000,4.5,8.8,.509,2.2,2.6,.843,0.9,2.9,3.8,5.6,1.2,0.9,1.9,3.3,11.2
2 seasons,,WAS,NBA,,43,22,986,4.5,9.2,.490,0.0,0.3,.000,4.5,8.9,.504,2.1,2.3,.905,0.5,3.0,3.5,5.6,0.8,0.4,2.4,2.7,11.1
2 seasons,,OKC,NBA,,18,1,320,3.7,7.7,.485,0.0,0.2,.000,3.7,7.4,.500,0.7,0.7,1.000,0.8,4.4,5.2,3.4,1.1,0.5,1.6,1.9,8.1
1 season,,MIA,NBA,,4,0,41,2.6,7.0,.375,0.0,0.0,,2.6,7.0,.375,2.6,3.5,.750,0.0,1.8,1.8,3.5,1.8,0.0,2.6,3.5,7.9
