Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,668,182,14555,6.4,13.2,.482,0.0,0.2,.188,6.3,13.0,.488,2.9,3.6,.791,1.4,4.5,5.9,7.7,1.8,0.9,3.2,4.5,15.7,,106,107
3 seasons,,GSW,NBA,,202,6,3796,6.6,12.4,.528,0.0,0.2,.133,6.5,12.2,.534,2.1,2.8,.753,1.3,4.3,5.7,7.4,1.6,0.7,2.8,4.1,15.2,,112,106
3 seasons,,LAC,NBA,,145,60,3950,6.0,13.6,.440,0.1,0.3,.231,5.9,13.2,.446,2.4,3.4,.710,1.6,4.5,6.1,9.3,1.8,1.0,3.9,5.0,14.4,,97,106
1 season,,BRK,NBA,,76,54,1974,6.2,12.9,.483,0.0,0.2,.167,6.2,12.8,.486,4.2,5.1,.827,1.8,4.8,6.5,6.5,2.5,0.8,2.8,4.6,16.7,,111,108
1 season,,CHA,NBA,,73,0,1261,7.9,16.9,.466,0.0,0.2,.250,7.8,16.7,.468,4.6,5.3,.864,1.2,5.1,6.3,7.0,2.0,1.2,3.7,4.6,20.3,,103,108
1 season,,MIL,NBA,,58,27,1092,6.0,12.7,.469,0.1,0.1,.667,5.9,12.6,.466,2.9,3.7,.785,1.8,3.9,5.8,5.7,1.3,0.9,3.1,3.7,14.9,,102,108
1 season,,CLE,NBA,,49,12,1135,6.5,12.8,.507,0.0,0.0,.000,6.5,12.8,.509,3.2,3.8,.843,1.3,4.2,5.5,8.1,1.7,1.3,2.7,4.8,16.2,,114,110
2 seasons,,WAS,NBA,,43,22,986,6.5,13.3,.490,0.0,0.4,.000,6.5,12.9,.504,3.0,3.3,.905,0.7,4.3,5.0,8.2,1.2,0.6,3.6,3.9,16.1,,105,110
2 seasons,,OKC,NBA,,18,1,320,5.3,10.9,.485,0.0,0.3,.000,5.3,10.6,.500,1.0,1.0,1.000,1.1,6.3,7.4,4.8,1.6,0.6,2.2,2.7,11.6,,102,108
1 season,,MIA,NBA,,4,0,41,3.9,10.4,.375,0.0,0.0,,3.9,10.4,.375,3.9,5.2,.750,0.0,2.6,2.6,5.2,2.6,0.0,3.9,5.2,11.7,,85,110
