Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2004-05,19,LAC,NBA,PG,30,814,73%,21%,5%,,,-1.8,-1.3,39,20,16,38,,11,,319,21,7,10
2005-06,20,LAC,NBA,PG,61,1525,59%,35%,6%,,,-1.5,-5.4,66,23,22,73,,10,,597,32,2,23
2006-07,21,LAC,NBA,PG,54,1611,70%,10%,19%,1%,,-4.3,-6.4,53,20,35,63,,15,,593,49,14,21
2008-09,23,TOT,NBA,PG,12,231,32%,38%,29%,,,-11.4,-8.2,5,2,2,0,,0,,40,0,0,4
2008-09,23,MIA,NBA,PG,4,41,31%,67%,3%,,,-26.2,-26.5,1,1,1,2,,1,,8,1,0,1
2008-09,23,OKC,NBA,PG,8,190,32%,32%,35%,,,-8.3,-1.6,4,1,1,7,,0,,32,2,0,3
2009-10,24,TOT,NBA,PG,36,796,90%,7%,4%,,,0.0,+0.7,37,14,7,0,,0,,279,0,6,8
2009-10,24,OKC,NBA,PG,10,130,67%,27%,6%,,,+6.2,+2.0,5,2,1,4,,0,,30,0,0,2
2009-10,24,WAS,NBA,PG,26,666,94%,3%,3%,,,-1.2,+5.2,32,12,6,38,,1,,249,22,6,6
2010-11,25,CHA,NBA,PG,73,1261,80%,18%,2%,,,-2.6,+2.8,43,21,24,46,,12,,351,55,12,18
2011-12,26,MIL,NBA,SG,58,1092,8%,83%,9%,,,-4.0,-6.4,33,20,13,40,,6,,273,37,12,10
2012-13,27,TOT,NBA,PG,66,1455,72%,19%,8%,,,-4.1,0.0,45,19,12,0,,0,0,484,0,7,13
2012-13,27,WAS,NBA,PG,17,320,100%,,,,,-15.9,-14.1,9,6,2,5,,3,1,88,6,1,3
2012-13,27,CLE,NBA,PG,49,1135,64%,24%,11%,,,-0.7,+6.3,36,13,10,45,,6,9,396,33,6,10
2013-14,28,BRK,NBA,PG,76,1974,52%,47%,1%,,,+1.6,+4.5,52,25,28,70,3,10,5,579,80,16,34
2014-15,29,GSW,NBA,PG,78,1468,80%,20%,,,,+2.8,-12.5,48,28,26,39,3,14,3,590,41,8,16
2015-16,30,GSW,NBA,PG,78,1520,64%,36%,,,,+6.9,-6.6,39,23,16,63,0,10,2,550,44,15,18
2016-17,31,GSW,NBA,PG,46,808,73%,27%,,,,+4.5,-12.7,7,27,6,35,2,2,0,183,20,8,5
