Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2004-05,19,LAC,NBA,PG,30,15,814,5.9,14.2,.414,0.0,0.1,.000,5.9,14.1,.418,2.9,3.9,.746,1.5,4.4,5.9,10.0,2.1,0.7,5.0,5.4,14.7,,92,107
2005-06,20,LAC,NBA,PG,61,14,1525,5.1,12.0,.427,0.0,0.3,.125,5.1,11.7,.434,1.8,2.6,.688,1.4,4.9,6.3,9.4,1.6,1.1,3.8,5.5,12.1,,94,105
2006-07,21,LAC,NBA,PG,54,31,1611,6.8,14.7,.463,0.2,0.5,.313,6.7,14.2,.469,2.7,3.8,.707,1.8,4.2,6.0,9.0,1.9,1.0,3.5,4.4,16.5,,103,107
2008-09,23,TOT,NBA,PG,12,1,231,6.9,13.4,.517,0.0,0.0,,6.9,13.4,.517,2.0,2.2,.900,0.7,5.6,6.3,4.5,1.6,0.4,2.0,2.7,15.9,,109,111
2008-09,23,MIA,NBA,PG,4,0,41,3.9,10.4,.375,0.0,0.0,,3.9,10.4,.375,3.9,5.2,.750,0.0,2.6,2.6,5.2,2.6,0.0,3.9,5.2,11.7,,85,110
2008-09,23,OKC,NBA,PG,8,1,190,7.6,14.0,.538,0.0,0.0,,7.6,14.0,.538,1.6,1.6,1.000,0.8,6.2,7.0,4.3,1.3,0.5,1.6,2.2,16.7,,115,111
2009-10,24,TOT,NBA,PG,36,18,796,6.8,13.2,.517,0.0,0.4,.000,6.8,12.8,.533,2.8,3.2,.875,1.1,4.1,5.1,8.5,1.1,0.7,3.8,4.0,16.4,,107,111
2009-10,24,OKC,NBA,PG,10,0,130,2.0,6.3,.313,0.0,0.8,.000,2.0,5.6,.357,0.0,0.0,,1.6,6.3,7.9,5.6,2.0,0.8,3.2,3.6,4.0,,74,105
2009-10,24,WAS,NBA,PG,26,18,666,7.8,14.5,.535,0.0,0.3,.000,7.8,14.2,.547,3.3,3.8,.875,0.9,3.6,4.6,9.1,0.9,0.7,3.9,4.1,18.9,,111,113
2010-11,25,CHA,NBA,PG,73,0,1261,7.9,16.9,.466,0.0,0.2,.250,7.8,16.7,.468,4.6,5.3,.864,1.2,5.1,6.3,7.0,2.0,1.2,3.7,4.6,20.3,,103,108
2011-12,26,MIL,NBA,SG,58,27,1092,6.0,12.7,.469,0.1,0.1,.667,5.9,12.6,.466,2.9,3.7,.785,1.8,3.9,5.8,5.7,1.3,0.9,3.1,3.7,14.9,,102,108
2012-13,27,TOT,NBA,PG,66,16,1455,5.9,12.4,.480,0.0,0.1,.000,5.9,12.2,.485,3.0,3.5,.867,1.1,4.5,5.6,7.7,1.7,1.1,2.7,4.5,14.9,,109,109
2012-13,27,WAS,NBA,PG,17,4,320,3.9,10.7,.364,0.0,0.5,.000,3.9,10.3,.381,2.4,2.4,1.000,0.3,5.7,6.0,6.2,1.8,0.3,2.8,3.6,10.3,,89,104
2012-13,27,CLE,NBA,PG,49,12,1135,6.5,12.8,.507,0.0,0.0,.000,6.5,12.8,.509,3.2,3.8,.843,1.3,4.2,5.5,8.1,1.7,1.3,2.7,4.8,16.2,,114,110
2013-14,28,BRK,NBA,PG,76,54,1974,6.2,12.9,.483,0.0,0.2,.167,6.2,12.8,.486,4.2,5.1,.827,1.8,4.8,6.5,6.5,2.5,0.8,2.8,4.6,16.7,,111,108
2014-15,29,GSW,NBA,PG,78,2,1468,6.6,13.2,.500,0.0,0.1,.000,6.6,13.1,.503,2.2,3.0,.714,1.4,4.7,6.1,8.6,1.6,0.7,3.4,3.7,15.3,,107,104
2015-16,30,GSW,NBA,PG,78,3,1520,6.5,12.0,.536,0.1,0.4,.167,6.4,11.7,.548,2.5,3.0,.860,1.3,4.0,5.4,7.5,1.8,0.9,2.5,4.5,15.5,,119,106
2016-17,31,GSW,NBA,PG,46,1,808,6.7,11.7,.571,0.0,0.1,.000,6.7,11.6,.574,1.2,2.1,.571,1.1,4.3,5.4,4.8,1.3,0.6,2.4,4.4,14.5,,109,108
