Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,69,1546,.499,9.1,.990,.318,.196,.357,.120,.010,.499,.654,.475,.404,.408,.500,.436,.108,40,.000,.000,,2,0
2 seasons,,GSW,NBA,,45,889,.502,9.5,.992,.291,.174,.457,.069,.008,.506,.681,.535,.398,.412,.000,.476,.121,27,,.000,,2,0
1 season,,LAC,NBA,,12,332,.474,8.6,.987,.421,.158,.132,.276,.013,.467,.625,.250,.300,.429,1.000,.400,.092,7,.000,.000,,0,0
1 season,,BRK,NBA,,12,325,.512,8.8,.988,.302,.291,.267,.128,.012,.506,.615,.480,.478,.364,1.000,.349,.081,6,.000,.000,,0,0
