Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,668,14555,12.7,.528,.017,.273,3.3,9.9,6.6,22.9,1.8,1.4,17.9,15.9,,11.3,13.7,25.0,.082,,-1.7,0.2,-1.5,1.8
3 seasons,,GSW,NBA,,202,3796,12.7,.559,.015,.225,3.1,9.2,6.3,20.5,1.6,1.1,17.1,14.7,,5.0,4.3,9.4,.118,,-1.5,0.2,-1.3,0.7
3 seasons,,LAC,NBA,,145,3950,11.7,.479,.026,.249,3.7,9.8,6.8,28.2,1.8,1.4,20.7,16.6,,-0.2,4.1,3.9,.047,,-2.1,0.3,-1.8,0.2
1 season,,BRK,NBA,,76,1974,14.5,.551,.012,.392,4.1,10.8,7.5,20.1,2.5,1.3,15.5,16.1,,2.6,1.8,4.4,.108,,-0.5,1.1,0.6,1.3
1 season,,CHA,NBA,,73,1261,14.3,.530,.010,.315,2.8,11.6,7.2,22.5,2.0,1.9,16.3,20.1,,0.7,1.2,1.9,.073,,-2.0,0.1,-1.9,0.0
1 season,,MIL,NBA,,58,1092,11.0,.520,.011,.292,3.8,8.7,6.2,16.6,1.3,1.4,17.8,15.0,,0.7,0.6,1.3,.055,,-2.4,-0.3,-2.7,-0.2
1 season,,CLE,NBA,,49,1135,14.6,.559,.004,.296,2.8,9.8,6.2,24.6,1.7,2.1,15.7,14.7,,1.9,0.6,2.4,.102,,-0.7,-0.4,-1.1,0.3
2 seasons,,WAS,NBA,,43,986,12.1,.544,.028,.251,1.6,9.4,5.5,25.2,1.2,0.9,19.4,15.9,,0.7,0.7,1.4,.066,,-2.2,-1.0,-3.2,-0.3
2 seasons,,OKC,NBA,,18,320,9.9,.510,.029,.088,2.5,14.0,8.3,14.2,1.6,0.9,16.5,11.7,,0.0,0.3,0.4,.055,,-3.6,0.8,-2.8,-0.1
1 season,,MIA,NBA,,4,41,5.4,.461,.000,.500,0.0,5.9,2.9,14.2,2.6,0.0,23.5,14.6,,-0.1,0.0,0.0,-0.021,,-7.1,-1.2,-8.3,-0.1
