Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,22,MIN,NBA,SF,73,53,2171,5.7,11.1,.511,0.5,1.3,.359,5.2,9.8,.531,2.2,2.7,.826,1.5,3.0,4.5,3.3,1.0,0.4,1.4,2.9,14.0
2000-01,23,MIN,NBA,SF,82,82,2856,5.9,11.6,.510,0.3,1.0,.338,5.6,10.6,.526,2.3,2.6,.870,1.7,4.0,5.6,3.3,0.7,0.4,1.7,2.8,14.4
2001-02,24,MIN,NBA,SF,82,82,3117,7.0,13.9,.508,1.0,2.2,.455,6.0,11.7,.517,2.6,3.1,.831,1.4,3.1,4.5,3.0,0.8,0.2,2.1,2.2,17.7
2002-03,25,MIN,NBA,SF,52,42,1836,6.9,14.3,.481,1.2,2.8,.421,5.7,11.5,.497,2.9,3.4,.867,1.0,3.7,4.7,2.7,0.9,0.4,1.7,2.4,17.9
2003-04,26,MIN,NBA,SF,28,0,622,6.1,13.7,.449,1.2,2.7,.435,5.0,11.0,.453,3.1,3.7,.828,1.4,3.7,5.1,1.9,0.7,0.1,1.6,2.4,16.5
2004-05,27,MIN,NBA,SF,81,37,2558,6.5,12.9,.506,0.9,2.4,.373,5.7,10.6,.536,3.7,4.3,.855,1.2,3.1,4.3,2.7,0.6,0.2,1.9,2.5,17.6
2005-06,28,TOT,NBA,SF,72,71,2729,6.5,13.3,.487,1.3,3.4,.400,5.2,10.0,.517,3.7,4.1,.897,1.0,3.1,4.1,2.8,0.5,0.3,1.8,2.0,18.0
2005-06,28,MIN,NBA,SF,40,40,1555,6.8,13.7,.495,1.3,3.3,.406,5.4,10.3,.523,3.8,4.2,.896,0.8,3.6,4.4,2.6,0.5,0.3,2.0,2.1,18.6
2005-06,28,BOS,NBA,SF,32,31,1174,6.2,12.9,.476,1.3,3.4,.393,4.8,9.5,.506,3.5,3.9,.898,1.3,2.5,3.8,3.1,0.6,0.1,1.5,1.8,17.2
2006-07,29,BOS,NBA,SF,32,19,900,6.4,15.5,.415,1.8,4.2,.415,4.7,11.3,.415,4.5,5.0,.897,0.6,3.3,3.9,2.2,0.7,0.1,2.2,2.6,19.2
2007-08,30,TOT,NBA,SF,75,2,1736,6.4,15.0,.431,1.9,4.5,.413,4.6,10.5,.438,3.1,3.6,.851,0.7,3.8,4.5,2.2,0.5,0.2,1.6,2.1,17.9
2007-08,30,SEA,NBA,SF,50,1,1180,7.2,15.7,.460,2.2,5.1,.428,5.0,10.6,.476,3.4,4.1,.843,0.5,3.7,4.1,2.1,0.4,0.2,1.7,2.0,20.0
2007-08,30,CLE,NBA,SF,25,1,556,4.9,13.5,.359,1.2,3.4,.365,3.6,10.2,.357,2.3,2.7,.878,1.2,4.1,5.2,2.3,0.6,0.5,1.3,2.3,13.3
2008-09,31,CLE,NBA,SF,74,5,1527,4.2,9.4,.450,1.6,4.0,.411,2.6,5.4,.478,2.1,2.5,.849,1.0,4.5,5.5,1.9,0.7,0.2,1.3,3.1,12.2
