Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2001-02,20,PHI,NBA,C,34,0,177,6.7,15.3,.440,0.0,0.0,,6.7,15.3,.440,2.1,5.5,.389,7.6,13.1,20.7,1.5,1.8,4.0,4.3,9.2,15.6,,88,93
2003-04,22,PHI,NBA,C,82,53,2197,6.7,12.4,.541,0.0,0.0,.000,6.7,12.4,.542,2.8,4.3,.644,4.8,10.7,15.5,0.5,1.1,4.7,2.1,6.8,16.2,,110,97
2004-05,23,PHI,NBA,C,72,60,1785,7.1,13.5,.524,0.0,0.0,,7.1,13.5,.524,2.5,4.2,.601,5.3,10.1,15.4,1.0,1.3,3.4,3.2,6.8,16.7,,102,100
2005-06,24,PHI,NBA,C,66,52,1761,5.8,10.9,.531,0.0,0.0,.000,5.8,10.8,.533,2.7,3.9,.705,4.7,11.2,15.9,0.7,1.0,4.7,3.1,7.2,14.3,,104,102
2006-07,25,PHI,NBA,C,82,82,2535,7.4,13.7,.541,0.0,0.0,.000,7.4,13.7,.543,3.5,4.7,.746,5.0,10.3,15.3,1.3,1.0,3.3,3.4,6.0,18.4,,108,103
2007-08,26,PHI,NBA,C,82,82,2724,6.6,12.9,.513,0.0,0.0,.000,6.6,12.9,.514,3.6,5.1,.707,5.9,10.6,16.5,0.9,0.8,3.7,3.0,5.2,16.8,,109,103
2008-09,27,PHI,NBA,C,82,82,2036,5.7,11.4,.498,0.0,0.1,.000,5.7,11.3,.500,2.4,3.2,.734,5.6,12.8,18.4,0.5,0.9,3.8,3.1,6.5,13.7,,103,103
2009-10,28,PHI,NBA,C,82,80,2124,7.0,12.9,.545,0.0,0.0,,7.0,12.9,.545,2.4,3.3,.729,5.9,13.5,19.3,1.6,1.0,3.7,3.0,6.2,16.5,,110,105
2010-11,29,SAC,NBA,C,80,46,1938,7.0,14.8,.473,0.0,0.1,.000,7.0,14.7,.474,2.8,3.9,.730,5.5,11.6,17.1,1.7,0.9,3.0,3.4,5.9,16.8,,100,105
2011-12,30,HOU,NBA,C,65,45,1446,7.2,14.3,.506,0.0,0.0,.000,7.2,14.3,.508,3.3,4.1,.796,5.7,10.8,16.5,1.2,1.3,4.0,3.0,5.9,17.7,,108,100
2012-13,31,MIL,NBA,C,47,23,765,9.1,16.8,.542,0.1,0.1,1.000,9.0,16.7,.540,2.5,3.6,.691,7.0,11.3,18.3,1.4,1.1,3.5,3.4,6.0,20.7,,108,101
2013-14,32,DAL,NBA,C,80,68,1614,6.8,12.0,.568,0.0,0.0,.000,6.8,12.0,.569,3.2,4.4,.737,6.4,10.8,17.2,1.2,1.3,3.0,2.9,6.7,16.8,,117,105
2014-15,33,NYK,NBA,C,32,21,544,5.5,12.6,.438,0.0,0.0,,5.5,12.6,.438,1.4,1.9,.700,5.1,11.1,16.3,2.8,1.4,4.0,3.8,6.8,12.4,,90,104
