Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,886,21646,,,,5%,95%,-1.5,+1.4,375,343,553,1499,8,208,0,1023,765,149,379
8 seasons,,PHI,NBA,,582,15339,,,,2%,98%,-0.9,+2.2,259,230,388,1095,0,129,0,608,551,114,250
1 season,,DAL,NBA,,80,1614,,,,1%,99%,+0.7,-2.9,19,29,42,104,5,23,0,91,62,8,42
1 season,,SAC,NBA,,80,1938,,,,33%,67%,-5.0,+1.5,39,38,55,119,0,24,0,146,63,14,34
1 season,,HOU,NBA,,65,1446,,,,,100%,+2.4,+3.7,21,25,36,95,0,15,0,71,54,5,30
1 season,,MIL,NBA,,47,765,,,,,100%,-7.7,-7.2,20,9,22,52,0,10,0,44,25,6,17
1 season,,NYK,NBA,,32,544,,,,26%,74%,-13.8,-4.1,17,12,10,34,3,7,0,63,10,2,6
