Player,Sim,1,2,3,4,5,6,7,8
Greg Smith,,4.0,0.8,0.2,0.2,0.2,,,
Will Frazier,82.9,3.8,0.9,-0.1,,,,,
Michael Stewart,71.8,3.0,0.7,0.2,0.2,0.2,0.1,0.1,0.1
Alex Len,70.6,3.4,1.3,0.2,,,,,
Rich Niemann,66.9,4.4,1.4,1.2,0.2,,,,
Gustavo Ayon,64.2,3.2,1.2,0.7,,,,,
Jack Toomay,62.1,3.6,1.6,1.1,,,,,
Tom Hoover,61.7,4.4,2.6,0.4,0.1,0.0,,,
Greg Oden,59.4,4.6,2.2,0.5,,,,,
Dave Hoppen,59.3,2.6,0.8,0.2,0.0,0.0,-0.1,,
Craig Raymond,59.1,4.7,1.7,1.0,0.0,0.0,,,
