Player,Sim,1,2,3,4
Damian Lillard,,10.6,9.6,9.2,5.8
Walter Davis,92.1,10.1,9.4,8.3,7.1
Manu Ginobili,92.1,11.0,9.1,8.8,4.2
Max Zaslofsky,91.6,10.2,9.6,9.4,8.4
Mack Calvin,89.8,10.4,8.5,8.5,7.7
Donnie Freeman,89.6,10.0,9.7,7.6,7.3
Billy Knight,89.4,10.7,8.3,7.1,6.0
Eddie Jones,89.2,10.1,9.6,6.8,5.0
Earl Monroe,87.8,9.3,8.8,8.3,7.1
Bobby Wanzer,86.5,11.4,10.5,7.0,6.9
Calvin Murphy,85.9,9.2,8.3,8.0,5.0
