Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,27,DAL,NBA,SF,82,3443,,26%,65%,9%,,+5.7,+8.5,123,31,36,72,,16,,841,131,27,77
2001-02,28,DAL,NBA,SF,69,2754,,26%,66%,8%,,+3.7,-3.0,58,39,20,73,,10,,543,108,24,57
2002-03,29,DAL,NBA,SF,69,2642,,24%,74%,3%,,+12.3,+12.1,54,35,25,45,,14,,482,94,21,58
2003-04,30,DAL,NBA,SG,72,2778,1%,79%,20%,,,+4.9,+0.2,52,24,7,67,,5,,480,69,12,38
2004-05,31,DAL,NBA,SG,64,2358,,48%,41%,11%,,+7.8,+4.1,36,16,8,70,,5,,375,49,7,32
2005-06,32,SAS,NBA,SG,77,2038,,43%,42%,16%,,+6.0,-4.4,31,19,12,57,,6,,262,21,3,16
2006-07,33,SAS,NBA,SF,82,1823,,1%,75%,24%,,+4.6,-8.6,19,15,12,45,,7,,256,26,6,9
2007-08,34,SAS,NBA,SG,82,2204,,53%,27%,20%,,+5.4,0.0,32,21,3,61,,0,,252,15,1,15
2008-09,35,SAS,NBA,SF,81,2336,,,79%,21%,,+3.0,-2.4,28,17,16,50,,5,,269,16,2,14
2009-10,36,TOT,NBA,SF,46,709,,15%,77%,7%,,-1.5,-7.0,10,5,6,0,,0,,100,0,0,4
2009-10,36,SAS,NBA,SF,25,395,,25%,69%,6%,,-0.5,-6.9,7,4,2,9,,0,,46,2,0,3
2009-10,36,BOS,NBA,SF,21,314,,3%,87%,10%,,-2.8,-7.4,3,1,4,13,,3,,54,2,0,1
