Turnover Pct
2001-02 NBA 8.0 (5th)
2002-03 NBA 8.1 (9th)
2003-04 NBA 6.3 (1st)
2004-05 NBA 5.8 (1st)
2005-06 NBA 7.7 (5th)
2006-07 NBA 6.1 (1st)
2007-08 NBA 6.6 (4th)
Career NBA 9.0 (15th)
Career 9.0 (17th)
