Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,27,DAL,NBA,SF,10,434,,68%,30%,2%,,-6.8,-26.9,14,4,6,10,,6,0,99,12,5,9
2001-02,28,DAL,NBA,SF,8,373,,17%,72%,11%,,-0.1,-0.3,4,8,3,15,,2,0,43,22,3,10
2002-03,29,DAL,NBA,SF,20,822,,22%,69%,9%,,-2.2,-9.9,16,9,6,26,,5,0,146,26,3,14
2003-04,30,DAL,NBA,SG,5,196,,27%,69%,4%,,3.2,13.8,2,5,2,3,,1,0,30,4,1,6
2004-05,31,DAL,NBA,SG,13,491,,36%,18%,45%,,-1.5,3.2,8,3,2,22,,1,0,64,4,0,3
2005-06,32,SAS,NBA,SG,13,411,,7%,19%,73%,,0.7,-4.2,5,3,1,12,,1,0,42,4,0,4
2006-07,33,SAS,NBA,SF,20,538,,,78%,22%,,6.0,3.9,3,5,5,22,,2,0,50,2,0,2
2007-08,34,SAS,NBA,SG,17,391,,46%,34%,20%,,-1.6,-1.9,2,3,1,8,,1,0,39,2,0,1
2008-09,35,SAS,NBA,SF,5,143,,,78%,22%,,-13.9,-16.3,4,0,0,4,,0,0,12,1,0,3
2009-10,36,BOS,NBA,SF,18,108,,,89%,10%,,5.3,2.4,0,0,0,3,,0,0,8,0,0,0
