Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2000-01,27,DAL,NBA,SF,10,434,13.7,.449,.235,.220,3.2,10.7,6.8,20.1,1.5,0.3,9.9,26.0,,0.0,0.1,0.1,.013,,-0.7,1.4,0.7,0.3
2001-02,28,DAL,NBA,SF,8,373,19.3,.579,.250,.338,3.8,10.5,7.2,7.6,1.6,0.7,8.1,21.6,,1.1,0.0,1.0,.135,,1.9,2.1,4.0,0.6
2002-03,29,DAL,NBA,SF,20,822,17.2,.554,.379,.219,3.3,12.1,7.7,11.4,1.6,1.1,8.6,19.8,,1.7,0.2,1.8,.108,,1.5,1.8,3.3,1.1
2003-04,30,DAL,NBA,SG,5,196,10.0,.449,.382,.147,2.6,5.5,3.9,10.0,1.0,1.1,11.1,16.6,,0.1,0.0,0.1,.022,,-0.7,0.5,-0.3,0.1
2004-05,31,DAL,NBA,SG,13,491,12.5,.528,.399,.118,2.9,10.2,6.4,8.7,1.8,0.0,7.5,15.6,,0.7,0.0,0.7,.066,,-0.1,2.0,1.8,0.5
2005-06,32,SAS,NBA,SG,13,411,13.1,.598,.448,.190,0.3,14.1,7.6,7.1,1.1,0.6,7.3,14.5,,0.6,0.2,0.8,.092,,0.4,0.8,1.2,0.3
2006-07,33,SAS,NBA,SF,20,538,15.0,.576,.590,.219,1.8,10.7,6.4,6.8,1.1,0.6,6.2,18.3,,1.2,0.5,1.6,.146,,2.6,-0.7,1.9,0.5
2007-08,34,SAS,NBA,SG,17,391,8.8,.514,.486,.084,0.3,9.4,4.9,7.0,0.7,0.6,5.1,14.3,,0.2,0.4,0.5,.066,,-1.3,0.5,-0.9,0.1
2008-09,35,SAS,NBA,SF,5,143,9.7,.559,.441,.118,2.4,10.7,6.4,5.6,0.4,0.6,10.1,13.8,,0.1,0.0,0.1,.035,,-2.4,0.1,-2.2,0.0
2009-10,36,BOS,NBA,SF,18,108,5.2,.359,.550,.100,1.2,11.0,6.2,5.6,2.0,0.0,0.0,9.2,,-0.1,0.2,0.1,.049,,-3.2,1.2,-2.0,0.0
