Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,617,16652,,,32%,40%,28%,0.0,+1.7,337,277,310,678,0,154,0,2296,474,148,342
4 seasons,,MIL,NBA,,272,7774,,,43%,40%,18%,+2.0,+0.9,164,132,151,369,0,97,0,1008,314,68,166
3 seasons,,LAC,NBA,,149,4214,,,,60%,40%,-2.3,+5.4,91,58,69,263,0,44,0,745,146,34,69
3 seasons,,NYK,NBA,,131,3459,,,56%,15%,28%,-2.6,-1.0,64,66,72,184,0,48,0,438,139,31,72
1 season,,PHO,NBA,,26,634,,,,15%,85%,-0.2,-7.4,10,12,10,52,0,5,0,40,18,11,29
2 seasons,,CHI,NBA,,21,286,,,19%,81%,,+17.1,+18.2,4,4,3,13,0,1,0,34,11,2,4
1 season,,DAL,NBA,,18,285,,,27%,51%,22%,-3.5,-6.9,4,5,5,18,0,1,0,31,11,2,2
