Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1997-98,20,PHI,NBA,SF,77,48,1779,9.1,20.4,.447,1.8,5.1,.363,7.3,15.3,.476,5.1,6.9,.740,3.2,5.4,8.6,2.7,1.6,0.5,3.5,5.5,25.2,,105,107
1998-99,21,TOT,NBA,SF,50,26,812,8.9,18.9,.473,1.4,4.6,.309,7.5,14.3,.526,4.9,7.6,.652,3.3,5.2,8.5,3.1,1.8,0.8,3.1,7.2,24.2,,108,104
1998-99,21,PHI,NBA,SF,17,0,188,7.8,19.3,.403,1.4,5.5,.263,6.3,13.8,.458,5.5,6.9,.792,2.0,7.5,9.5,4.3,0.9,0.9,4.3,6.1,22.5,,99,100
1998-99,21,MIL,NBA,SF,33,26,624,9.3,18.7,.495,1.4,4.3,.327,7.9,14.4,.546,4.8,7.8,.614,3.7,4.5,8.2,2.7,2.0,0.8,2.7,7.6,24.8,,111,104
1999-00,22,MIL,NBA,SF,80,1,2093,8.6,18.6,.461,1.6,4.5,.346,7.0,14.1,.497,4.6,6.0,.774,2.5,5.7,8.2,2.8,1.5,0.8,3.2,5.6,23.4,,107,109
2000-01,23,MIL,NBA,PF,76,16,2086,8.1,18.9,.430,2.7,6.5,.412,5.5,12.4,.440,4.9,6.3,.771,2.0,5.8,7.8,3.4,1.9,1.1,2.8,4.8,23.8,,109,105
2001-02,24,MIL,NBA,SF,74,22,1987,8.5,20.2,.420,2.5,7.8,.326,5.9,12.4,.478,3.8,4.8,.793,1.7,6.3,8.0,2.8,1.7,0.9,3.4,5.4,23.3,,99,107
2002-03,25,MIL,NBA,SF,80,70,2358,9.3,20.9,.443,2.2,6.0,.366,7.1,15.0,.474,3.3,4.2,.780,2.2,6.6,8.8,2.3,1.6,1.1,3.0,5.8,24.0,,101,108
2003-04,26,TOT,NBA,SF,66,65,2089,9.2,20.6,.446,1.8,4.9,.376,7.3,15.7,.468,4.3,5.5,.784,1.6,6.5,8.1,3.1,1.6,0.5,2.9,5.0,24.5,,104,105
2003-04,26,MIL,NBA,SF,42,42,1343,8.8,19.9,.443,1.8,5.1,.362,7.0,14.8,.471,3.6,4.8,.762,1.5,6.5,8.0,3.5,1.6,0.6,2.8,5.0,23.1,,102,106
2003-04,26,NYK,NBA,SF,24,23,746,9.8,21.8,.452,1.9,4.6,.406,8.0,17.2,.464,5.6,6.9,.813,1.9,6.4,8.3,2.4,1.7,0.4,3.1,5.0,27.2,,106,104
2004-05,27,NYK,NBA,SF,71,68,1940,8.6,19.6,.439,2.3,5.7,.409,6.3,13.9,.451,3.7,4.7,.786,1.2,5.2,6.5,3.0,1.1,0.5,3.1,6.1,23.2,,103,111
2005-06,28,TOT,NBA,PF-SF,29,10,666,8.5,19.7,.431,3.5,8.4,.414,5.0,11.4,.444,2.1,3.2,.667,1.7,8.2,9.9,1.5,1.2,0.5,2.5,5.9,22.6,,100,106
2005-06,28,CHI,NBA,SF,3,0,32,9.7,25.8,.375,1.6,9.7,.167,8.1,16.1,.500,0.0,0.0,,0.0,6.5,6.5,3.2,0.0,1.6,1.6,1.6,21.0,,85,106
2005-06,28,PHO,NBA,PF,26,10,634,8.5,19.4,.435,3.6,8.3,.429,4.9,11.1,.440,2.2,3.3,.667,1.7,8.3,10.0,1.4,1.3,0.5,2.5,6.1,22.7,,100,106
2006-07,29,LAC,NBA,PF,76,24,2054,7.7,18.6,.414,3.5,9.2,.382,4.2,9.4,.444,2.6,3.7,.708,1.6,8.1,9.7,4.4,1.4,0.7,2.7,5.9,21.5,,105,106
2007-08,30,LAC,NBA,PF,63,51,1940,7.8,18.9,.413,2.2,7.3,.306,5.6,11.7,.479,3.1,4.1,.752,1.7,7.0,8.7,4.6,1.1,0.8,2.6,5.2,21.0,,100,110
2008-09,31,TOT,NBA,PF,64,6,1247,7.6,17.7,.432,3.2,7.6,.413,4.5,10.1,.446,3.6,4.9,.736,1.7,6.4,8.1,2.8,1.3,0.4,2.8,5.8,22.1,,106,111
2008-09,31,LAC,NBA,PF,10,5,220,8.1,21.3,.378,1.4,4.7,.300,6.6,16.6,.400,5.0,8.1,.618,3.3,7.6,10.9,2.4,0.7,0.2,3.3,6.2,22.5,,91,114
2008-09,31,NYK,NBA,PF,36,1,773,7.6,16.6,.461,3.4,8.1,.421,4.2,8.5,.500,3.5,4.3,.806,1.3,6.0,7.3,3.0,1.4,0.6,3.0,5.8,22.2,,111,111
2008-09,31,CHI,NBA,PF,18,0,254,7.3,18.3,.400,3.9,8.7,.442,3.5,9.5,.362,2.8,4.1,.700,1.6,6.9,8.5,2.4,1.2,0.0,2.0,5.5,21.3,,108,110
2009-10,32,DAL,NBA,SF,18,1,285,8.9,19.3,.462,2.9,7.8,.372,6.0,11.5,.524,3.8,4.4,.875,2.4,5.1,7.5,2.5,1.8,0.4,2.5,5.6,24.6,,111,108
