Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,23,MIL,NBA,PF,18,479,,,2%,82%,17%,1.3,-0.8,9,7,5,34,,2,0,69,26,3,7
2002-03,25,MIL,NBA,SF,6,191,,,32%,50%,18%,-1.1,10.9,2,2,4,12,,2,0,18,14,5,4
2003-04,26,NYK,NBA,SF,1,22,,,100%,,,-13.8,-1.3,1,0,1,2,,1,0,6,3,1,0
2005-06,28,PHO,NBA,PF,20,636,,,,8%,92%,3.9,4.9,7,7,8,51,,3,0,63,20,7,11
2008-09,31,CHI,NBA,PF,2,15,,,,98%,2%,-7.0,-1.9,0,1,0,3,,0,0,0,0,0,1
