Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,348,5571,96%,4%,,,,-4.8,-5.3,185,115,136,124,0,44,0,1588,133,38,119
3 seasons,,BOS,NBA,,180,2799,98%,2%,,,,-1.9,-2.1,89,71,67,105,0,34,0,790,107,19,69
2 seasons,,PHO,NBA,,69,813,98%,2%,,,,-11.3,-20.6,20,12,24,34,0,12,0,197,33,6,13
1 season,,MIN,NBA,,40,1228,99%,1%,,,,-4.1,-2.9,49,19,28,49,0,13,0,397,47,8,26
3 seasons,,TOR,NBA,,31,306,100%,,,,,-5.3,-2.9,14,4,7,10,0,4,0,75,11,1,4
2 seasons,,MIA,NBA,,28,425,72%,28%,1%,,,-12.4,-6.8,13,9,10,19,0,4,0,129,9,4,7
