Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,22,BOS,NBA,PG,81,1385,97%,3%,,,,-3.9,-3.9,50,40,35,51,,19,,387,41,5,44
2004-05,23,BOS,NBA,PG,81,1145,100%,,,,,+1.6,+0.9,30,23,26,43,,12,,335,54,10,21
2005-06,24,TOT,NBA,PG,58,1497,98%,2%,,,,-4.6,-3.4,58,27,34,0,,0,,465,0,12,30
2005-06,24,BOS,NBA,PG,18,269,97%,3%,,,,-6.7,-5.4,9,8,6,11,,3,,68,12,4,4
2005-06,24,MIN,NBA,PG,40,1228,99%,1%,,,,-4.1,-2.9,49,19,28,49,,13,,397,47,8,26
2006-07,25,PHO,NBA,PG,45,503,98%,2%,,,,-13.1,-23.8,12,11,17,22,,11,,135,28,5,10
2007-08,26,TOT,NBA,PG,36,569,88%,12%,,,,-7.6,-6.5,19,6,12,0,,0,,141,0,4,8
2007-08,26,PHO,NBA,PG,24,310,98%,2%,,,,-8.6,-15.5,8,1,7,12,,1,,62,5,1,3
2007-08,26,MIA,NBA,PG,12,259,75%,24%,1%,,,-6.5,+3.2,11,5,5,12,,0,,79,5,3,5
2008-09,27,TOT,NBA,PG,22,206,73%,27%,,,,-22.5,-21.6,3,4,7,0,,0,,63,0,2,2
2008-09,27,MIA,NBA,PG,16,166,66%,34%,,,,-21.5,-22.5,2,4,5,7,,4,,50,4,1,2
2008-09,27,TOR,NBA,PG,6,40,100%,,,,,-26.5,-23.7,1,0,2,2,,2,,13,1,1,0
2009-10,28,TOR,NBA,PG,22,244,100%,,,,,-3.8,-1.8,11,4,5,7,,2,,55,7,0,4
2010-11,29,TOR,NBA,PG,3,22,100%,,,,,+15.8,+22.8,2,0,0,1,,0,,7,3,0,0
